cell_id,archetype_id,survey_fold,sensitivity_f,replicate,class,completed,completion_status,return_code,severe_count,fatal_count,heating_kwh,runtime_s,marker_psy,marker_inside_hb,marker_calchb,idf_sha256,error
it__IT.MidClim.MFH.04.Gen.ReEx.001.001__f100,IT.MidClim.MFH.04.Gen.ReEx.001.001,it,1.0,1,ATTEMPTED,False,ENGINE_FAILED,1,1,1,None,0.548,False,False,False,bce99bc1738f50a880828fc4819a2526956f64977af1a03f1c893d185df573b1,
it__IT.MidClim.MFH.04.Gen.ReEx.001.001__f100,IT.MidClim.MFH.04.Gen.ReEx.001.001,it,1.0,2,ATTEMPTED,True,COMPLETED,0,0,0,98837.33034047876,4.101,False,False,False,3873bce79562933a15e0b9195ef8601cc9ee9daa02d6f1d313a693f4e712e37b,
it__IT.MidClim.MFH.04.Gen.ReEx.001.001__f100,IT.MidClim.MFH.04.Gen.ReEx.001.001,it,1.0,3,ATTEMPTED,True,COMPLETED,0,0,0,98837.33034047876,4.516,False,False,False,0ca1cdae949a888af6d8bea5ab7f286e52e40c64bf8a2a2f8ed4c50d8b01f799,
it__IT.MidClim.MFH.05.Gen.ReEx.001.001__f000,IT.MidClim.MFH.05.Gen.ReEx.001.001,it,0.0,1,ATTEMPTED,False,ENGINE_FAILED,1,1,1,None,0.572,False,False,False,d00e1eb061607bc1a4e99042adb89fdf1e2808d169af5041c95667ab4cdd43b5,
it__IT.MidClim.MFH.05.Gen.ReEx.001.001__f000,IT.MidClim.MFH.05.Gen.ReEx.001.001,it,0.0,2,ATTEMPTED,True,COMPLETED,0,0,0,100157.01157930202,4.174,False,False,False,bc617f6219dd218a6f5e00add7d2aef6bef9014e983078a07eeb66d46b631f74,
it__IT.MidClim.MFH.05.Gen.ReEx.001.001__f000,IT.MidClim.MFH.05.Gen.ReEx.001.001,it,0.0,3,ATTEMPTED,True,COMPLETED,0,0,0,100157.01157930202,4.008,False,False,False,6dbeac2def3447f267ebf37606f8aaffffa4469f8cf0921591c220eff19c4fdd,
it__IT.MidClim.MFH.05.Gen.ReEx.001.001__f015,IT.MidClim.MFH.05.Gen.ReEx.001.001,it,0.15,1,ATTEMPTED,True,COMPLETED,0,0,0,100096.98538112949,3.99,False,False,False,055e58c248f4995c8549b5a7edf856eb5cf4a7ce409a406dbbbc3fb1809c3a58,
it__IT.MidClim.MFH.05.Gen.ReEx.001.001__f015,IT.MidClim.MFH.05.Gen.ReEx.001.001,it,0.15,2,ATTEMPTED,True,COMPLETED,0,0,0,100096.98538112949,3.971,False,False,False,6ba9cc16ca0f2f861ea5a096cc32a9c376941066f572952fe99638e845bb698f,
it__IT.MidClim.MFH.05.Gen.ReEx.001.001__f015,IT.MidClim.MFH.05.Gen.ReEx.001.001,it,0.15,3,ATTEMPTED,True,COMPLETED,0,0,0,99976.9643947316,4.107,False,False,False,8eb4bcd5bf52a9e189a634caf084dac9100bf637f8248d00bca2ef9a1695d45a,
it__IT.MidClim.MFH.05.Gen.ReEx.001.001__f030,IT.MidClim.MFH.05.Gen.ReEx.001.001,it,0.3,1,ATTEMPTED,True,COMPLETED,0,0,0,100039.85750358622,4.138,False,False,False,428b105fdc5d03b737a7f850e96c0a62a6afbdb0126dd472b1c5b3f46c366a3c,
it__IT.MidClim.MFH.05.Gen.ReEx.001.001__f030,IT.MidClim.MFH.05.Gen.ReEx.001.001,it,0.3,2,ATTEMPTED,False,ENGINE_FAILED,1,25,1,None,2.81,False,True,False,9296d385752d502304114d8b03c6accf3764e1901fb4123fb920676580951dfd,
it__IT.MidClim.MFH.05.Gen.ReEx.001.001__f030,IT.MidClim.MFH.05.Gen.ReEx.001.001,it,0.3,3,ATTEMPTED,True,COMPLETED,0,0,0,100039.85750358622,4.065,False,False,False,83d17902d88f06ee5582f80f5f6fd767d4b205502097aae279a002dad6bf2306,
it__IT.MidClim.MFH.05.Gen.ReEx.001.001__f050,IT.MidClim.MFH.05.Gen.ReEx.001.001,it,0.5,1,ATTEMPTED,True,COMPLETED,0,0,0,99968.50728985369,4.142,False,False,False,917964660a918aaba340c9b941f33132e5519234c21221f40d10ba6d105ca9cc,
it__IT.MidClim.MFH.05.Gen.ReEx.001.001__f050,IT.MidClim.MFH.05.Gen.ReEx.001.001,it,0.5,2,ATTEMPTED,True,COMPLETED,0,0,0,99968.50728985369,3.824,False,False,False,877dc9224513b9d5fab89bc7622fbf1f9b6c80926485a5a29d5cf88b661a98d4,
it__IT.MidClim.MFH.05.Gen.ReEx.001.001__f050,IT.MidClim.MFH.05.Gen.ReEx.001.001,it,0.5,3,ATTEMPTED,True,COMPLETED,0,0,0,98697.86792512036,3.917,False,False,False,cd67a562986898c6fedf9ff9780575082c2105e7b158859923183c4705eb48c8,
it__IT.MidClim.MFH.05.Gen.ReEx.001.001__f100,IT.MidClim.MFH.05.Gen.ReEx.001.001,it,1.0,1,ATTEMPTED,True,COMPLETED,0,0,0,99819.2868044431,3.896,False,False,False,34acaf72b0fa34448550cbd0357d61771657a39e37ab3192a2faf8fae15ab784,
it__IT.MidClim.MFH.05.Gen.ReEx.001.001__f100,IT.MidClim.MFH.05.Gen.ReEx.001.001,it,1.0,2,ATTEMPTED,True,COMPLETED,0,0,0,97800.91908907138,3.971,False,False,False,eefae01e6779243bf1fc6126e0bba4316d98ad1faa7545c4c52a6bd82e359f05,
it__IT.MidClim.MFH.05.Gen.ReEx.001.001__f100,IT.MidClim.MFH.05.Gen.ReEx.001.001,it,1.0,3,ATTEMPTED,True,COMPLETED,0,0,0,99819.2868044431,4.045,False,False,False,d381a4c7d52a6367ab5dee19900eefe95d395b528b452dde6cd12cd97c94fe82,
it__IT.MidClim.MFH.06.Gen.ReEx.001.001__f000,IT.MidClim.MFH.06.Gen.ReEx.001.001,it,0.0,1,ATTEMPTED,False,ENGINE_FAILED,1,1,1,None,0.639,False,False,False,08588b41a2f9fc958f69a566dc9f9b8c3ec60d5f17d076ea223d432f46eb000d,
it__IT.MidClim.MFH.06.Gen.ReEx.001.001__f000,IT.MidClim.MFH.06.Gen.ReEx.001.001,it,0.0,2,ATTEMPTED,True,COMPLETED,0,0,0,106104.94236315406,4.664,False,False,False,ab314cd9820fec365e52ae7e86cab874ac65eb2dd8ae3ecef339d8a7bfb90119,
it__IT.MidClim.MFH.06.Gen.ReEx.001.001__f000,IT.MidClim.MFH.06.Gen.ReEx.001.001,it,0.0,3,ATTEMPTED,True,COMPLETED,0,0,0,105898.87343285304,4.607,False,False,False,a5d91c45a62fb909e4376502fd4e18dccb8c3d2db115bea62e7a9cac43f929c7,
it__IT.MidClim.MFH.06.Gen.ReEx.001.001__f015,IT.MidClim.MFH.06.Gen.ReEx.001.001,it,0.15,1,ATTEMPTED,True,COMPLETED,0,0,0,106016.59938084034,4.92,False,False,False,660c7dc9d5b8f2c80fcfb42f61851e7f4b43c97297c11dd00f090e868fba0906,
it__IT.MidClim.MFH.06.Gen.ReEx.001.001__f015,IT.MidClim.MFH.06.Gen.ReEx.001.001,it,0.15,2,ATTEMPTED,True,COMPLETED,0,0,0,98498.95206779956,4.663,False,False,False,b3b77da4f5ecf740aa5c464803e477d0e12e9e76e85109a9c95e033d60f9ee31,
it__IT.MidClim.MFH.06.Gen.ReEx.001.001__f015,IT.MidClim.MFH.06.Gen.ReEx.001.001,it,0.15,3,ATTEMPTED,False,ENGINE_FAILED,1,27,1,None,1.342,False,True,False,597062b0750184f01720bd83aae1af7691bb0a61ac345832397f52a3caa73788,
it__IT.MidClim.MFH.06.Gen.ReEx.001.001__f030,IT.MidClim.MFH.06.Gen.ReEx.001.001,it,0.3,1,ATTEMPTED,False,ENGINE_FAILED,1,1,1,None,0.684,False,False,False,51a53676d0033fbc5335dc220c7be7373fedd16bcc3919fe46c0164f8a2da774,
it__IT.MidClim.MFH.06.Gen.ReEx.001.001__f030,IT.MidClim.MFH.06.Gen.ReEx.001.001,it,0.3,2,ATTEMPTED,True,COMPLETED,0,0,0,105937.28781059825,5.246,False,False,False,3f9eb08c8919cd5cecebf895774317b1102f4feb708c4bcf080ee354c8600dae,
it__IT.MidClim.MFH.06.Gen.ReEx.001.001__f030,IT.MidClim.MFH.06.Gen.ReEx.001.001,it,0.3,3,ATTEMPTED,False,ENGINE_FAILED,1,1,1,None,0.555,False,False,False,f2332f4b5205b2f1fa1e8da61b6293e03223d1c4de0b2746ecf9fb8401841f7e,
it__IT.MidClim.MFH.06.Gen.ReEx.001.001__f050,IT.MidClim.MFH.06.Gen.ReEx.001.001,it,0.5,1,ATTEMPTED,False,ENGINE_FAILED,1,1,1,None,0.574,False,False,False,d2e737ddf66e73a19df69b2aab3e479152f1b735e7c6501eaf1f502aaf6f986d,
it__IT.MidClim.MFH.06.Gen.ReEx.001.001__f050,IT.MidClim.MFH.06.Gen.ReEx.001.001,it,0.5,2,ATTEMPTED,True,COMPLETED,0,0,0,105843.37715930399,4.453,False,False,False,dd8df0f7d0224e91b5cfb817648c5833049b6aeeddbb32680f7f11812b8c1c1e,
it__IT.MidClim.MFH.06.Gen.ReEx.001.001__f050,IT.MidClim.MFH.06.Gen.ReEx.001.001,it,0.5,3,ATTEMPTED,False,ENGINE_FAILED,1,1,1,None,0.542,False,False,False,0a276971c29f70667ce58129c36c141f394db0ab09957d9009789a6f03bef883,
it__IT.MidClim.MFH.06.Gen.ReEx.001.001__f100,IT.MidClim.MFH.06.Gen.ReEx.001.001,it,1.0,1,ATTEMPTED,True,COMPLETED,0,0,0,105448.15619906937,4.528,False,False,False,8330b273deb74b7a3fb57942de9fe5b2cdfab320dbc4d0fe8fe703a286988700,
it__IT.MidClim.MFH.06.Gen.ReEx.001.001__f100,IT.MidClim.MFH.06.Gen.ReEx.001.001,it,1.0,2,ATTEMPTED,True,COMPLETED,0,0,0,97983.08162767252,4.398,False,False,False,73416646166a4e841420e359e2054517a6a606740349d20289b17447435cedb6,
it__IT.MidClim.MFH.06.Gen.ReEx.001.001__f100,IT.MidClim.MFH.06.Gen.ReEx.001.001,it,1.0,3,ATTEMPTED,True,COMPLETED,0,0,0,105659.14930425263,4.491,False,False,False,aaff868740111f1b4fde17d1caa66f796c4696c60a804b74d1e4fa603f391b16,
it__IT.MidClim.MFH.07.Gen.ReEx.001.001__f000,IT.MidClim.MFH.07.Gen.ReEx.001.001,it,0.0,1,ATTEMPTED,True,COMPLETED,0,0,0,77125.65284128417,4.488,False,False,False,bd443b63c78e7f453c1f15b991f65dccf8aa02bea130eec5ea927da1a761cfad,
it__IT.MidClim.MFH.07.Gen.ReEx.001.001__f000,IT.MidClim.MFH.07.Gen.ReEx.001.001,it,0.0,2,ATTEMPTED,True,COMPLETED,0,0,0,77125.65284128417,4.618,False,False,False,c1fd6070324759a8162d9d71c78566f6e7023ca50e7d77b184f04e7c6c71bb3b,
it__IT.MidClim.MFH.07.Gen.ReEx.001.001__f000,IT.MidClim.MFH.07.Gen.ReEx.001.001,it,0.0,3,ATTEMPTED,True,COMPLETED,0,0,0,77125.65284128417,4.508,False,False,False,d8713e8dce4dfe4726ded40be5596a8e4b2d7fcf7842f57ed7dddbf941991859,
it__IT.MidClim.MFH.07.Gen.ReEx.001.001__f015,IT.MidClim.MFH.07.Gen.ReEx.001.001,it,0.15,1,ATTEMPTED,True,COMPLETED,0,0,0,76850.25293367212,4.782,False,False,False,3055906bd92a276e79b3eb4464ee524e9cf6ee8bd9ca6438693c9bc6dd08e8e6,
it__IT.MidClim.MFH.07.Gen.ReEx.001.001__f015,IT.MidClim.MFH.07.Gen.ReEx.001.001,it,0.15,2,ATTEMPTED,True,COMPLETED,0,0,0,77057.26727114692,4.583,False,False,False,3225e81095e0ba2c0cc9e3e72a3e0e7c815b9480b4adb1a8f62002c5f1f15133,
it__IT.MidClim.MFH.07.Gen.ReEx.001.001__f015,IT.MidClim.MFH.07.Gen.ReEx.001.001,it,0.15,3,ATTEMPTED,True,COMPLETED,0,0,0,77057.26727114692,4.582,False,False,False,e6a8d1b82e03479c1611aefd1fd57ad62a52551b371d616c2e17af4aa332261d,
it__IT.MidClim.MFH.07.Gen.ReEx.001.001__f030,IT.MidClim.MFH.07.Gen.ReEx.001.001,it,0.3,1,ATTEMPTED,True,COMPLETED,0,0,0,76995.59411939471,4.623,False,False,False,ca7d49a61b0af20eea22040b6bbb91efb98a1288acfd41fcc72a1a13478b5823,
it__IT.MidClim.MFH.07.Gen.ReEx.001.001__f030,IT.MidClim.MFH.07.Gen.ReEx.001.001,it,0.3,2,ATTEMPTED,True,COMPLETED,0,0,0,76995.59411939471,4.596,False,False,False,456c33e79eea541ab7cc394645a0ee9018f0f7685f1ecdb88e636b448d8f19af,
it__IT.MidClim.MFH.07.Gen.ReEx.001.001__f030,IT.MidClim.MFH.07.Gen.ReEx.001.001,it,0.3,3,ATTEMPTED,True,COMPLETED,0,0,0,76995.59411939471,4.738,False,False,False,723fa6d9ab6eb16bcf1d6869b80afb49898561c924695caab9dc0ec58d715f10,
it__IT.MidClim.MFH.07.Gen.ReEx.001.001__f050,IT.MidClim.MFH.07.Gen.ReEx.001.001,it,0.5,1,ATTEMPTED,True,COMPLETED,0,0,0,76924.4453310833,4.71,False,False,False,dd54e06858878e80eab240bf808fd116c81518f1ff47d904e07a86590f8d62ef,
it__IT.MidClim.MFH.07.Gen.ReEx.001.001__f050,IT.MidClim.MFH.07.Gen.ReEx.001.001,it,0.5,2,ATTEMPTED,True,COMPLETED,0,0,0,76924.4453310833,4.743,False,False,False,22807efbcd7f52a8de6f38e7efbdd83bb374f82ff661eb7dcc98870fc19e497f,
it__IT.MidClim.MFH.07.Gen.ReEx.001.001__f050,IT.MidClim.MFH.07.Gen.ReEx.001.001,it,0.5,3,ATTEMPTED,True,COMPLETED,0,0,0,76924.4453310833,4.778,False,False,False,a3fdd4959aed18e5a7844c34d5aa2eaf5e3ca26910b184f2faf8f44be2e6448c,
it__IT.MidClim.MFH.07.Gen.ReEx.001.001__f100,IT.MidClim.MFH.07.Gen.ReEx.001.001,it,1.0,1,ATTEMPTED,True,COMPLETED,0,0,0,76803.8178947541,4.623,False,False,False,b2e3894cfda6c274e49eff4567ae2b260e4fe349ca6d5cf112434416a2780e9c,
it__IT.MidClim.MFH.07.Gen.ReEx.001.001__f100,IT.MidClim.MFH.07.Gen.ReEx.001.001,it,1.0,2,ATTEMPTED,True,COMPLETED,0,0,0,76803.8178947541,4.665,False,False,False,7e9a1fe7a5f3ab739aed51cb5258e96e2e56b198c8d8c2ace0ecd5e391a275d6,
it__IT.MidClim.MFH.07.Gen.ReEx.001.001__f100,IT.MidClim.MFH.07.Gen.ReEx.001.001,it,1.0,3,ATTEMPTED,True,COMPLETED,0,0,0,76803.8178947541,4.65,False,False,False,330fe9afee7dbda8e6160f53dd547b70000761332f620dcb1722711bc9242fed,
it__IT.MidClim.MFH.08.Gen.ReEx.001.001__f000,IT.MidClim.MFH.08.Gen.ReEx.001.001,it,0.0,1,ATTEMPTED,False,ENGINE_FAILED,1,1,1,None,0.547,False,False,False,faef6b8499cb7ed1b33d75f2ba485bd6dae413e677a3a5d7582b79e97485d735,
it__IT.MidClim.MFH.08.Gen.ReEx.001.001__f000,IT.MidClim.MFH.08.Gen.ReEx.001.001,it,0.0,2,ATTEMPTED,False,ENGINE_FAILED,1,19,1,None,2.585,False,True,False,a08162a8234ee3c5385dd3d585a44571c7f7cf09b7369d7c65a7853b54a3b353,
it__IT.MidClim.MFH.08.Gen.ReEx.001.001__f000,IT.MidClim.MFH.08.Gen.ReEx.001.001,it,0.0,3,ATTEMPTED,True,COMPLETED,0,0,0,38150.271034174926,3.763,False,False,False,bd3687f28752d080f32d80a360f185a172c55b2efe081988b7c34b4072ec2baa,
it__IT.MidClim.MFH.08.Gen.ReEx.001.001__f015,IT.MidClim.MFH.08.Gen.ReEx.001.001,it,0.15,1,ATTEMPTED,True,COMPLETED,0,0,0,38103.32592912066,3.925,False,False,False,073728b544910d9c736f08df884bd645da9baceaa5f7aff684ad51522a78d667,
it__IT.MidClim.MFH.08.Gen.ReEx.001.001__f015,IT.MidClim.MFH.08.Gen.ReEx.001.001,it,0.15,2,ATTEMPTED,True,COMPLETED,0,0,0,37807.82580047169,3.938,False,False,False,84eba3ca544a088f86ffb4c36bc3cd3d1c6c430b53b529235983d66da8d30e84,
it__IT.MidClim.MFH.08.Gen.ReEx.001.001__f015,IT.MidClim.MFH.08.Gen.ReEx.001.001,it,0.15,3,ATTEMPTED,False,ENGINE_FAILED,1,1,1,None,0.541,False,False,False,5e8c613cdc6927e606d589d48c5382f5d2bb7614186305f37c7b83a6e9f5e989,
it__IT.MidClim.MFH.08.Gen.ReEx.001.001__f030,IT.MidClim.MFH.08.Gen.ReEx.001.001,it,0.3,1,ATTEMPTED,False,ENGINE_FAILED,1,1,1,None,0.53,False,False,False,e0c90c47d8410ab9446c28ba85489faa15170852e2e9ed3e1c2df1dc06cf9a31,
it__IT.MidClim.MFH.08.Gen.ReEx.001.001__f030,IT.MidClim.MFH.08.Gen.ReEx.001.001,it,0.3,2,ATTEMPTED,True,COMPLETED,0,0,0,37341.572792718754,3.86,False,False,False,f4bdb8b69fe8db40b7fec1bbbaf43347d1168a6399fe3538c766a8db86615072,
it__IT.MidClim.MFH.08.Gen.ReEx.001.001__f030,IT.MidClim.MFH.08.Gen.ReEx.001.001,it,0.3,3,ATTEMPTED,True,COMPLETED,0,0,0,38060.496758084904,3.8,False,False,False,5798621878e729edd53df858e6bf65bf3afa7541055a2b6f498db4bab33169eb,
it__IT.MidClim.MFH.08.Gen.ReEx.001.001__f050,IT.MidClim.MFH.08.Gen.ReEx.001.001,it,0.5,1,ATTEMPTED,True,COMPLETED,0,0,0,38009.76698369066,3.862,False,False,False,14d7f8147bec2ac4481f2c1e08bf8d63cc9e4145bc66761b6b41dcc8f89b6941,
it__IT.MidClim.MFH.08.Gen.ReEx.001.001__f050,IT.MidClim.MFH.08.Gen.ReEx.001.001,it,0.5,2,ATTEMPTED,True,COMPLETED,0,0,0,38009.76698369066,3.824,False,False,False,09118d2a64f50bbc8631f22b7e9e7ff85f147703284d748aab4be8ba22c273f7,
it__IT.MidClim.MFH.08.Gen.ReEx.001.001__f050,IT.MidClim.MFH.08.Gen.ReEx.001.001,it,0.5,3,ATTEMPTED,True,COMPLETED,0,0,0,37719.91547819615,3.824,False,False,False,2958b733818f44cac0d509163067afb69ff7c8edc088a2a7c92659c0b15ecada,
it__IT.MidClim.MFH.08.Gen.ReEx.001.001__f100,IT.MidClim.MFH.08.Gen.ReEx.001.001,it,1.0,1,ATTEMPTED,True,COMPLETED,0,0,0,37458.16176008827,3.892,False,False,False,29ae1d9bde85f34252bade5e1140be947ef73fcb85ac74f439038ad88e3ee5d1,
it__IT.MidClim.MFH.08.Gen.ReEx.001.001__f100,IT.MidClim.MFH.08.Gen.ReEx.001.001,it,1.0,2,ATTEMPTED,True,COMPLETED,0,0,0,37920.81472036847,3.973,False,False,False,01d3eb3bedaa86fe973cfc911c3aa0705f9fdd74ff12cce436d52bc77c0d889b,
it__IT.MidClim.MFH.08.Gen.ReEx.001.001__f100,IT.MidClim.MFH.08.Gen.ReEx.001.001,it,1.0,3,ATTEMPTED,False,ENGINE_FAILED,1,1,1,None,0.583,False,False,False,7d531a7aed8de95ecb07ab5d3acfce0bcdba46727c9dfc08e8e8df323990d644,
it__IT.MidClim.SFH-TH.01-03.Gen.ReEx.001.001__f000,IT.MidClim.SFH-TH.01-03.Gen.ReEx.001.001,it,0.0,1,BUILD_REFUSED,,,,,,,0.031,False,False,False,,ValueError: S0 openings require an exterior (b=1) Wall_1 host
it__IT.MidClim.SFH-TH.01-03.Gen.ReEx.001.001__f000,IT.MidClim.SFH-TH.01-03.Gen.ReEx.001.001,it,0.0,2,BUILD_REFUSED,,,,,,,0.032,False,False,False,,ValueError: S0 openings require an exterior (b=1) Wall_1 host
it__IT.MidClim.SFH-TH.01-03.Gen.ReEx.001.001__f000,IT.MidClim.SFH-TH.01-03.Gen.ReEx.001.001,it,0.0,3,BUILD_REFUSED,,,,,,,0.027,False,False,False,,ValueError: S0 openings require an exterior (b=1) Wall_1 host
it__IT.MidClim.SFH-TH.01-03.Gen.ReEx.001.001__f015,IT.MidClim.SFH-TH.01-03.Gen.ReEx.001.001,it,0.15,1,BUILD_REFUSED,,,,,,,0.034,False,False,False,,ValueError: S0 openings require an exterior (b=1) Wall_1 host
it__IT.MidClim.SFH-TH.01-03.Gen.ReEx.001.001__f015,IT.MidClim.SFH-TH.01-03.Gen.ReEx.001.001,it,0.15,2,BUILD_REFUSED,,,,,,,0.037,False,False,False,,ValueError: S0 openings require an exterior (b=1) Wall_1 host
it__IT.MidClim.SFH-TH.01-03.Gen.ReEx.001.001__f015,IT.MidClim.SFH-TH.01-03.Gen.ReEx.001.001,it,0.15,3,BUILD_REFUSED,,,,,,,0.033,False,False,False,,ValueError: S0 openings require an exterior (b=1) Wall_1 host
it__IT.MidClim.SFH-TH.01-03.Gen.ReEx.001.001__f030,IT.MidClim.SFH-TH.01-03.Gen.ReEx.001.001,it,0.3,1,BUILD_REFUSED,,,,,,,0.029,False,False,False,,ValueError: S0 openings require an exterior (b=1) Wall_1 host
it__IT.MidClim.SFH-TH.01-03.Gen.ReEx.001.001__f030,IT.MidClim.SFH-TH.01-03.Gen.ReEx.001.001,it,0.3,2,BUILD_REFUSED,,,,,,,0.033,False,False,False,,ValueError: S0 openings require an exterior (b=1) Wall_1 host
it__IT.MidClim.SFH-TH.01-03.Gen.ReEx.001.001__f030,IT.MidClim.SFH-TH.01-03.Gen.ReEx.001.001,it,0.3,3,BUILD_REFUSED,,,,,,,0.029,False,False,False,,ValueError: S0 openings require an exterior (b=1) Wall_1 host
it__IT.MidClim.SFH-TH.01-03.Gen.ReEx.001.001__f050,IT.MidClim.SFH-TH.01-03.Gen.ReEx.001.001,it,0.5,1,BUILD_REFUSED,,,,,,,0.034,False,False,False,,ValueError: S0 openings require an exterior (b=1) Wall_1 host
it__IT.MidClim.SFH-TH.01-03.Gen.ReEx.001.001__f050,IT.MidClim.SFH-TH.01-03.Gen.ReEx.001.001,it,0.5,2,BUILD_REFUSED,,,,,,,0.035,False,False,False,,ValueError: S0 openings require an exterior (b=1) Wall_1 host
it__IT.MidClim.SFH-TH.01-03.Gen.ReEx.001.001__f050,IT.MidClim.SFH-TH.01-03.Gen.ReEx.001.001,it,0.5,3,BUILD_REFUSED,,,,,,,0.029,False,False,False,,ValueError: S0 openings require an exterior (b=1) Wall_1 host
it__IT.MidClim.SFH-TH.01-03.Gen.ReEx.001.001__f100,IT.MidClim.SFH-TH.01-03.Gen.ReEx.001.001,it,1.0,1,BUILD_REFUSED,,,,,,,0.033,False,False,False,,ValueError: S0 openings require an exterior (b=1) Wall_1 host
it__IT.MidClim.SFH-TH.01-03.Gen.ReEx.001.001__f100,IT.MidClim.SFH-TH.01-03.Gen.ReEx.001.001,it,1.0,2,BUILD_REFUSED,,,,,,,0.029,False,False,False,,ValueError: S0 openings require an exterior (b=1) Wall_1 host
it__IT.MidClim.SFH-TH.01-03.Gen.ReEx.001.001__f100,IT.MidClim.SFH-TH.01-03.Gen.ReEx.001.001,it,1.0,3,BUILD_REFUSED,,,,,,,0.036,False,False,False,,ValueError: S0 openings require an exterior (b=1) Wall_1 host
it__IT.MidClim.SFH-TH.04-05.Gen.ReEx.001.001__f000,IT.MidClim.SFH-TH.04-05.Gen.ReEx.001.001,it,0.0,1,BUILD_REFUSED,,,,,,,0.026,False,False,False,,ValueError: S0 openings require an exterior (b=1) Wall_1 host
it__IT.MidClim.SFH-TH.04-05.Gen.ReEx.001.001__f000,IT.MidClim.SFH-TH.04-05.Gen.ReEx.001.001,it,0.0,2,BUILD_REFUSED,,,,,,,0.025,False,False,False,,ValueError: S0 openings require an exterior (b=1) Wall_1 host
it__IT.MidClim.SFH-TH.04-05.Gen.ReEx.001.001__f000,IT.MidClim.SFH-TH.04-05.Gen.ReEx.001.001,it,0.0,3,BUILD_REFUSED,,,,,,,0.033,False,False,False,,ValueError: S0 openings require an exterior (b=1) Wall_1 host
it__IT.MidClim.SFH-TH.04-05.Gen.ReEx.001.001__f015,IT.MidClim.SFH-TH.04-05.Gen.ReEx.001.001,it,0.15,1,BUILD_REFUSED,,,,,,,0.032,False,False,False,,ValueError: S0 openings require an exterior (b=1) Wall_1 host
it__IT.MidClim.SFH-TH.04-05.Gen.ReEx.001.001__f015,IT.MidClim.SFH-TH.04-05.Gen.ReEx.001.001,it,0.15,2,BUILD_REFUSED,,,,,,,0.03,False,False,False,,ValueError: S0 openings require an exterior (b=1) Wall_1 host
it__IT.MidClim.SFH-TH.04-05.Gen.ReEx.001.001__f015,IT.MidClim.SFH-TH.04-05.Gen.ReEx.001.001,it,0.15,3,BUILD_REFUSED,,,,,,,0.036,False,False,False,,ValueError: S0 openings require an exterior (b=1) Wall_1 host
it__IT.MidClim.SFH-TH.04-05.Gen.ReEx.001.001__f030,IT.MidClim.SFH-TH.04-05.Gen.ReEx.001.001,it,0.3,1,BUILD_REFUSED,,,,,,,0.031,False,False,False,,ValueError: S0 openings require an exterior (b=1) Wall_1 host
it__IT.MidClim.SFH-TH.04-05.Gen.ReEx.001.001__f030,IT.MidClim.SFH-TH.04-05.Gen.ReEx.001.001,it,0.3,2,BUILD_REFUSED,,,,,,,0.032,False,False,False,,ValueError: S0 openings require an exterior (b=1) Wall_1 host
it__IT.MidClim.SFH-TH.04-05.Gen.ReEx.001.001__f030,IT.MidClim.SFH-TH.04-05.Gen.ReEx.001.001,it,0.3,3,BUILD_REFUSED,,,,,,,0.031,False,False,False,,ValueError: S0 openings require an exterior (b=1) Wall_1 host
it__IT.MidClim.SFH-TH.04-05.Gen.ReEx.001.001__f050,IT.MidClim.SFH-TH.04-05.Gen.ReEx.001.001,it,0.5,1,BUILD_REFUSED,,,,,,,0.032,False,False,False,,ValueError: S0 openings require an exterior (b=1) Wall_1 host
it__IT.MidClim.SFH-TH.04-05.Gen.ReEx.001.001__f050,IT.MidClim.SFH-TH.04-05.Gen.ReEx.001.001,it,0.5,2,BUILD_REFUSED,,,,,,,0.029,False,False,False,,ValueError: S0 openings require an exterior (b=1) Wall_1 host
it__IT.MidClim.SFH-TH.04-05.Gen.ReEx.001.001__f050,IT.MidClim.SFH-TH.04-05.Gen.ReEx.001.001,it,0.5,3,BUILD_REFUSED,,,,,,,0.029,False,False,False,,ValueError: S0 openings require an exterior (b=1) Wall_1 host
it__IT.MidClim.SFH-TH.04-05.Gen.ReEx.001.001__f100,IT.MidClim.SFH-TH.04-05.Gen.ReEx.001.001,it,1.0,1,BUILD_REFUSED,,,,,,,0.036,False,False,False,,ValueError: S0 openings require an exterior (b=1) Wall_1 host
it__IT.MidClim.SFH-TH.04-05.Gen.ReEx.001.001__f100,IT.MidClim.SFH-TH.04-05.Gen.ReEx.001.001,it,1.0,2,BUILD_REFUSED,,,,,,,0.031,False,False,False,,ValueError: S0 openings require an exterior (b=1) Wall_1 host
it__IT.MidClim.SFH-TH.04-05.Gen.ReEx.001.001__f100,IT.MidClim.SFH-TH.04-05.Gen.ReEx.001.001,it,1.0,3,BUILD_REFUSED,,,,,,,0.03,False,False,False,,ValueError: S0 openings require an exterior (b=1) Wall_1 host
it__IT.MidClim.SFH-TH.06.Gen.ReEx.001.001__f000,IT.MidClim.SFH-TH.06.Gen.ReEx.001.001,it,0.0,1,ATTEMPTED,True,COMPLETED,0,0,0,22168.37655277945,4.403,False,False,False,94d4b48872ad1acf09ee5e7f275fd3f1616d69072f2d7e75d9d8d55f10fe6037,
