Date/Time,BATIMENT0000000240879449_PART0_F0_DWELLING_0 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879449_PART0_F0_DWELLING_1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879449_PART0_F0_DWELLING_2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879449_PART0_F0_DWELLING_3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879449_PART0_F0_DWELLING_4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly) 
 10/29  02:00:00,400424.5419626809,346260.3573999106,359772.7410407552,374113.335213633,745325.8534037806 
 10/29  03:00:00,380311.8635173774,295412.30056003947,306083.1075212831,319321.7563224611,671032.2766737533 
 10/29  04:00:00,419684.1867704134,305109.7755459435,313559.26954534696,325881.0705624932,667348.4066019491 
 10/29  05:00:00,458633.90485135466,324963.0775331433,331671.3898563321,343187.16305022617,671466.6003693412 
 10/29  06:00:00,370165.2775133702,235213.21498514083,240231.6591066625,250663.03257676918,547973.3421933647 
 10/29  07:00:00,258222.46630052506,122519.60805625678,126107.0365752934,135707.41036152322,407329.92457595834 
 10/29  08:00:00,213546.00612146533,69826.70319910976,72212.56441437983,81234.99897002985,339876.66123846796 
 10/29  09:00:00,136296.8560111949,18197.227507840944,19244.666290017994,24836.412241477232,240835.1027341254 
 10/29  10:00:00,4457.897063046767,0.0,0.0,0.0,35508.8458494276 
 10/29  11:00:00,0.0,0.0,0.0,0.0,0.0 
 10/29  12:00:00,0.0,0.0,0.0,0.0,0.0 
 10/29  13:00:00,0.0,0.0,0.0,0.0,0.0 
 10/29  14:00:00,0.0,0.0,0.0,0.0,0.0 
 10/29  15:00:00,0.0,0.0,0.0,0.0,0.0 
 10/29  16:00:00,0.0,0.0,0.0,0.0,0.0 
 10/29  17:00:00,0.0,0.0,0.0,0.0,0.0 
 10/29  18:00:00,0.0,0.0,0.0,0.0,0.0 
 10/29  19:00:00,0.0,0.0,0.0,0.0,0.0 
 10/29  20:00:00,0.0,0.0,0.0,0.0,0.0 
 10/29  21:00:00,0.0,0.0,0.0,0.0,0.0 
 10/29  22:00:00,0.0,0.0,0.0,0.0,0.0 
 10/29  23:00:00,0.0,0.0,0.0,0.0,0.0 
 10/29  24:00:00,0.0,0.0,0.0,0.0,0.0 
 10/30  01:00:00,0.0,0.0,0.0,0.0,0.0 
 10/30  02:00:00,0.0,0.0,0.0,0.0,0.0 
 10/30  03:00:00,0.0,0.0,0.0,0.0,0.0 
 10/30  04:00:00,0.0,0.0,0.0,0.0,0.0 
 10/30  05:00:00,0.0,0.0,0.0,0.0,0.0 
 10/30  06:00:00,0.0,0.0,0.0,0.0,0.0 
 10/30  07:00:00,0.0,0.0,0.0,0.0,63475.78165780689 
 10/30  08:00:00,0.0,0.0,0.0,0.0,94911.49500387364 
 10/30  09:00:00,0.0,0.0,0.0,0.0,102651.02779139561 
 10/30  10:00:00,0.0,0.0,0.0,0.0,19614.899743820937 
 10/30  11:00:00,0.0,0.0,0.0,0.0,0.0 
 10/30  12:00:00,0.0,0.0,0.0,0.0,0.0 
 10/30  13:00:00,0.0,0.0,0.0,0.0,0.0 
 10/30  14:00:00,0.0,0.0,0.0,0.0,0.0 
 10/30  15:00:00,0.0,0.0,0.0,0.0,35261.70972482505 
 10/30  16:00:00,163940.88426087511,0.0,0.0,0.0,295490.88004329463 
 10/30  17:00:00,563457.4298638857,93497.33713302267,92850.05953175132,127230.9761373228,678562.5826157342 
 10/30  18:00:00,753755.7371301732,238264.18679223134,235539.93523055944,266266.15465251124,854424.4021113749 
 10/30  19:00:00,953063.6135447772,387177.23191422847,382464.2963666767,411781.5143155134,1041146.6785824413 
 10/30  20:00:00,1160354.8810400888,541579.7443995303,534944.830569514,563145.0987571814,1237508.3741455055 
 10/30  21:00:00,1379778.6646226952,711192.3032618186,702865.4316533172,730101.8763926402,1447335.809041697 
 10/30  22:00:00,1630542.1891251504,947627.9882762141,938606.598893786,964412.4040688286,1688553.0010605846 
 10/30  23:00:00,1794747.8847127312,1076240.31574079,1065958.1041238026,1090914.4846575223,1845425.1179461814 
 10/30  24:00:00,1940788.0614261993,1192171.9303462491,1180794.8844282608,1205021.5191531568,1985276.7262843554 
 10/31  01:00:00,2054444.6105597853,1285634.7026004093,1273368.5159598533,1296872.2386367307,2094082.3588246377 
 10/31  02:00:00,2148498.6749449326,1362768.9937070685,1349742.841694842,1372660.2801779883,2187943.3766570906 
 10/31  03:00:00,2254115.5197855667,1444472.2329573769,1430676.0972197747,1453182.4224511632,2290075.2663656403 
 10/31  04:00:00,2317150.187521922,1495013.124910199,1480612.404148239,1502727.6533538746,2350089.4356082138 
 10/31  05:00:00,2521099.73012866,1666975.6139052773,1652045.641334958,1673933.8291782397,2552210.027748147 
 10/31  06:00:00,2697198.228203529,1809699.8433259511,1794239.7057165746,1815986.0145561453,2719320.1445392 
 10/31  07:00:00,2626426.2554473057,1741221.9111381327,1725235.5656551202,1746693.1824469706,2647641.8262650752 
 10/31  08:00:00,2540007.6927337293,1664503.911479338,1648135.309410119,1669319.8019347074,2560553.2892012983 
 10/31  09:00:00,2518270.7041262244,1675408.0363531697,1659082.768636338,1679775.3520212434,2538641.79367867 
 10/31  10:00:00,2253355.5451223906,1556838.134076445,1541898.3058223461,1560735.2827062034,2273583.6619534018 
 10/31  11:00:00,1822365.3526860643,1322901.5077204276,1310160.0575398514,1326096.1912620175,1825925.522043069 
 10/31  12:00:00,1253638.069621744,973537.9849713373,963389.6307639703,976192.7843399787,1259035.8314793757 
 10/31  13:00:00,674887.1304587534,663707.3366120266,657907.3429199952,668243.7211192254,818887.320541685 
 10/31  14:00:00,189616.22000472166,525268.9939918335,527461.4702204693,536332.4583774251,619858.7387638094 
 10/31  15:00:00,0.0,437669.29173512734,465639.42256172525,480003.7745319243,627572.5718308027 
 10/31  16:00:00,0.0,430328.4970727622,495985.3158945516,571681.1386411443,775502.7129953655 
 10/31  17:00:00,0.0,648605.8792426196,759985.2117319675,821125.3215807853,1054403.063037661 
 10/31  18:00:00,614308.3581611447,1064717.3807704165,1091999.972552532,1112416.3869999996,1499874.4891377946 
 10/31  19:00:00,1259669.5030793992,1368917.7919193646,1387322.3174418705,1407813.421679358,1967096.887123886 
 10/31  20:00:00,1812620.5028098365,1697764.53812921,1711080.5414542933,1732303.8643632522,2429743.0242452817 
 10/31  21:00:00,2137233.928586957,1871430.2834683165,1880652.064053297,1901917.8919082345,2669433.0937385475 
 10/31  22:00:00,2476376.4639264736,2066426.219369465,2071786.8535205338,2093268.8883406413,2933620.4830048312 
 10/31  23:00:00,2877223.470662906,2318254.326196872,2320030.2271396886,2342084.1492951876,3271270.0042643296 
 10/31  24:00:00,3222510.3268865645,2540688.450453284,2539388.9591134633,2561879.189572174,3562076.9548581825 
 11/01  01:00:00,3445675.8214508933,2671331.429776413,2667438.1009643753,2690164.7479694244,3737632.681611556 
 11/01  02:00:00,3580448.0110348146,2738537.5519584245,2732334.742553408,2755187.6701304023,3830266.7222622316 
 11/01  03:00:00,3772222.9606098346,2858554.8304825937,2850227.1487879828,2873349.835475232,3987137.2843767805 
 11/01  04:00:00,3980051.868999472,2992446.5358135207,2982215.045310979,3005766.9201450367,4166635.7629013867 
 11/01  05:00:00,4156115.3754318417,3103509.2733841683,3091527.5912231384,3115512.9423641767,4318318.248072977 
 11/01  06:00:00,4110750.068228612,3033698.1002236735,3020164.1832320956,3044291.8071947014,4248947.511650709 
 11/01  07:00:00,3794571.7220349098,2746016.980050802,2731394.9391582618,2755099.2531362437,3908881.690104251 
 11/01  08:00:00,3540307.994916408,2527473.236081437,2512198.7564380313,2535356.466422626,3635664.2586527565 
 11/01  09:00:00,3266756.179657492,2342852.21015405,2327311.971246269,2349233.6314509404,3336660.1099584033 
 11/01  10:00:00,2676303.8604986994,1972150.3905946217,1958194.7376145183,1976330.6042088289,2635705.1834835745 
 11/01  11:00:00,1927239.7642092009,1461952.7313209444,1450418.9840549133,1463971.8968355956,1796187.5079773196 
 11/01  12:00:00,1360034.3083320793,1087710.1715767146,1078558.321867582,1090375.530764146,1342474.397715479 
 11/01  13:00:00,832525.6977683597,803327.6299627767,797904.1687426578,808430.9591738967,992591.6499610203 
 11/01  14:00:00,658515.5751347338,718722.6087393692,715503.2547500498,724824.5885631089,887662.7990641987 
 11/01  15:00:00,770303.4321033277,734266.2480318348,730615.8096683458,739882.072208482,948737.4578539501 
 11/01  16:00:00,1282191.5867901593,928413.028376098,920781.4344833541,932913.3778935575,1366141.8961166614 
 11/01  17:00:00,1531010.4234969332,997895.5156400156,987850.2893447914,1001257.1464885543,1583191.7867500985 
 11/01  18:00:00,1828823.453263484,1333879.8912168809,1325567.6743103713,1338403.2528187027,1902347.3269029665 
 11/01  19:00:00,2192910.2407485824,1558382.3273157408,1547804.7005566955,1561792.9046376816,2234967.9222202552 
 11/01  20:00:00,2412650.6335824076,1707599.100537402,1695989.551017246,1711007.06389563,2455056.473662003 
 11/01  21:00:00,2424078.8152439184,1686243.1213238088,1673717.762785132,1689360.0308163017,2457785.617915225 
 11/01  22:00:00,2291867.7720283386,1554320.0041824023,1541051.2385012668,1557018.8874742188,2319960.629084421 
 11/01  23:00:00,2104680.0146581433,1399183.6469257837,1385773.524870296,1401546.191654506,2129344.525508098 
 11/01  24:00:00,1918381.278114673,1258184.4173544403,1245053.5119756302,1260250.0037334785,1939637.5634289414 
 11/02  01:00:00,1760992.5726824084,1137080.5678720276,1124204.3134768535,1138896.451274137,1779736.6144062188 
 11/02  02:00:00,1665508.2392467624,1061325.0184324272,1048571.1585172915,1062958.3712574216,1682387.0989635228 
 11/02  03:00:00,1579409.0570566813,993671.17939797,981047.8282958186,995143.199351253,1594736.1746087119 
 11/02  04:00:00,1451223.4547146359,897534.7338660187,885220.3343606102,898829.6020875856,1465000.1336783995 
 11/02  05:00:00,1289902.9245104813,778497.0437777009,766696.2301439855,779604.6387111293,1302398.8635464655 
 11/02  06:00:00,1139854.296190201,668385.3690884265,657121.0585182981,669326.5380389985,1151241.8116483502 
 11/02  07:00:00,1084219.1456481225,625094.5893225013,614118.2499073745,625945.0873261095,1094768.2274873958 
 11/02  08:00:00,1484654.1817500119,874180.6113450057,861060.018554071,875218.8244850968,1495295.8120960873 
 11/02  09:00:00,1630660.2548901276,966040.2760737052,952107.804492628,967124.9026373322,1641165.849311256 
 11/02  10:00:00,1693810.409497086,1007209.4002032366,992850.841955239,1008305.6722903701,1704213.6815245042 
 11/02  11:00:00,1756746.6834597713,1047968.4793429675,1033156.6287553573,1049075.806331376,1767057.5073067069 
 11/02  12:00:00,1850362.9088597824,1110654.9854221037,1095298.6069981698,1111804.6322225863,1860831.69488596 
 11/02  13:00:00,1812459.8478281852,1172065.7060563252,1157792.8459609398,1173471.5340707644,1831546.9921574462 
 11/02  14:00:00,1443195.4870895692,1123377.4479730339,1113195.1194150094,1125870.5325818716,1523767.7619477985 
 11/02  15:00:00,1639418.8722148368,1139524.1096755115,1127571.8110821377,1141195.0578966136,1664051.415781265 
 11/02  16:00:00,1887561.348326594,1243959.3295877874,1230423.1022142412,1245509.1114319402,1902852.3794661255 
 11/02  17:00:00,1791183.936977465,1235597.820925464,1224926.3122979023,1242345.1144961321,1926814.3625895886 
 11/02  18:00:00,1990460.2854215486,1329232.5826492002,1316124.2499424117,1331997.0438570115,2029848.035383342 
 11/02  19:00:00,2209717.666083866,1462108.9701416353,1447759.2548158565,1464328.1499804703,2231932.220537461 
 11/02  20:00:00,2367360.080681844,1573418.5665929513,1558357.6582256472,1575651.337286385,2388111.730580215 
 11/02  21:00:00,2527597.6634467356,1689182.242681997,1673492.5521640317,1691442.887909215,2547041.5776841617 
 11/02  22:00:00,2744967.7434755214,1843106.693092279,1826517.4165910757,1845448.7307001436,2763918.1163287605 
 11/02  23:00:00,2937172.122443966,1981861.6574125364,1964508.1893392717,1984287.2787355161,2955795.1912637576 
 11/02  24:00:00,2889707.916433213,1934747.3925989931,1916983.7885831473,1937054.654090538,2907392.8226895416 
 11/03  01:00:00,2827793.948438074,1827113.4965198836,1808149.0457674412,1829223.4520852163,2845906.62941066 
 11/03  02:00:00,2939519.6844082833,1900331.1957149417,1880697.8974097841,1902472.4958649403,2957517.4641208444 
 11/03  03:00:00,3112200.9989554994,2068991.4682555564,2049476.6062651246,2071301.7848471617,3129210.0872932393 
 11/03  04:00:00,3251561.593074959,2196337.0580601892,2176797.771644438,2198765.0740161855,3267936.9620092316 
 11/03  05:00:00,3356099.3863285976,2270522.4095150265,2250536.9656287287,2273002.3694165605,3372652.4358439012 
 11/03  06:00:00,3614846.959019172,2464025.122580396,2443329.4824046376,2466689.898926229,3631517.2491597524 
 11/03  07:00:00,4030753.790898323,2796350.831339693,2774963.4829055956,2799360.9616787587,4046593.603314646 
 11/03  08:00:00,4037884.579324664,2797414.0794062815,2775660.849349366,2800448.6384711848,4058255.801116437 
 11/03  09:00:00,3796541.0225400426,2622223.335912847,2600496.573259574,2625076.2950382396,3817459.3301217216 
 11/03  10:00:00,3361726.223632342,2404161.033262999,2384247.49617321,2406742.0691811484,3370188.210226069 
 11/03  11:00:00,2794510.5455762,2065465.0614627984,2048034.198371405,2067388.985632803,2773008.562487271 
 11/03  12:00:00,2465059.6339809764,1871371.037757722,1855694.3643860456,1873591.8674099154,2484005.8112668935 
 11/03  13:00:00,2251926.981269855,1772955.681879842,1759035.7253594073,1776090.2498641734,2337544.158858726 
 11/03  14:00:00,2256259.340379354,1790636.8948171476,1777507.201322548,1794383.8653280663,2383550.4660351537 
 11/03  15:00:00,1949304.716389738,1735145.1146031185,1725721.8499467534,1743737.786938372,2343800.4894292783 
 11/03  16:00:00,1845074.6159422346,1750089.275422848,1744945.4794149827,1778011.8216872618,2427927.9804205336 
 11/03  17:00:00,1721781.9054942254,1805326.3540379303,1817995.1606997608,1854763.213727146,2586413.886879425 
 11/03  18:00:00,2682235.389457569,1972402.4779620816,1961738.1786199012,1983598.224319233,2864923.714483622 
 11/03  19:00:00,3038192.7996696187,2177095.007295663,2164014.022021824,2186076.286126938,3161548.268834159 
 11/03  20:00:00,3294420.6096967757,2361203.6221540836,2347016.828509937,2369457.2398172882,3399972.9292278653 
 11/03  21:00:00,3468857.2170789987,2479040.507841293,2463794.444900432,2486568.163579277,3559186.3343157955 
 11/03  22:00:00,3623747.1905004606,2587454.4229406533,2571300.7553571323,2594385.4884677,3701209.958366531 
 11/03  23:00:00,3689624.414194657,2631081.940537007,2614301.1101919115,2637463.901648866,3756387.63680485 
 11/03  24:00:00,3747798.064146087,2672942.170406124,2655624.2786252573,2678803.6076768837,3804467.70709179 
 11/04  01:00:00,3805498.3209497314,2711006.3788781865,2693194.2222815016,2716465.962192241,3856977.7969411104 
 11/04  02:00:00,3827418.543477317,2716845.801904247,2698500.4630793855,2722038.804322946,3882128.896285408 
 11/04  03:00:00,3850076.634026015,2723740.7399457367,2704924.910622544,2728618.9182319148,3899598.7907392047 
 11/04  04:00:00,3894968.215688333,2759019.7969269706,2739898.922431876,2763671.931942747,3941069.14222388 
 11/04  05:00:00,3897658.5925066173,2758110.642433881,2738764.3638848187,2762531.755447679,3940126.668392202 
 11/04  06:00:00,3625173.16114308,2523028.9869881547,2503461.7342923554,2526902.177403477,3660876.8258390105 
 11/04  07:00:00,3412183.5824662987,2341454.2662166255,2321818.232987321,2344922.987845972,3442964.7309124074 
 11/04  08:00:00,3347138.5585075114,2286171.2057298613,2266427.133289597,2289412.713548779,3374899.2763822526 
 11/04  09:00:00,3222547.061640756,2198010.462433237,2178417.44632032,2201023.530203689,3247533.370816163 
 11/04  10:00:00,3017625.079490747,2073386.3781263956,2054396.9703212627,2076151.4979205888,3037957.505657523 
 11/04  11:00:00,2812723.885136933,1948187.3470801522,1929852.9904457745,1950635.211160959,2822337.794254875 
 11/04  12:00:00,2675843.5870138058,1853014.2986241805,1835339.7228718859,1855289.3325464672,2685613.3038925785 
 11/04  13:00:00,2255994.669954731,1627885.5146772724,1612206.2673779628,1630069.4650654541,2274717.089526475 
 11/04  14:00:00,2143594.8821082297,1522843.1793272728,1507697.0444758711,1524941.1357291685,2166856.4000087166 
 11/04  15:00:00,2575722.461753196,1682313.5230255923,1664335.0850096932,1684291.1145596586,2591729.807149918 
 11/04  16:00:00,2545617.8645870383,1653276.9845055107,1635218.244132977,1655219.0559446975,2561955.9613034194 
 11/04  17:00:00,2495360.4931677543,1608981.1754640022,1590869.444670261,1610836.4247376118,2510791.7715358334 
 11/04  18:00:00,2450941.686794447,1571254.985997891,1553143.8031617699,1573005.3213421663,2465240.012921991 
 11/04  19:00:00,2395234.771725426,1525611.6699707294,1507508.067025406,1527264.6423397907,2408688.5945404693 
 11/04  20:00:00,2292211.8715843507,1448300.25852426,1430415.0428663439,1449841.940314248,2304859.798563884 
 11/04  21:00:00,2153462.0129475985,1376611.734865363,1359737.6561988555,1378080.0843849266,2165422.288666889 
 11/04  22:00:00,2093397.1872840305,1342281.4541819266,1325906.0529559054,1343701.9356085658,2104697.18246775 
 11/04  23:00:00,2082030.7056632708,1335258.831572113,1319031.4261220698,1336655.4613360465,2092991.8983344329 
 11/04  24:00:00,2194976.142750324,1424612.887107158,1408346.5721953856,1426095.7718061956,2205939.475771809 
 11/05  01:00:00,2311120.6132139927,1516104.789989381,1499687.9164538702,1517679.120142137,2322533.387960357 
 11/05  02:00:00,2278565.3198710205,1493879.0517078948,1477562.244229347,1495431.12476113,2290179.626386668 
 11/05  03:00:00,2272253.3511574515,1494700.084270203,1478605.1364793659,1496250.8647115454,2283791.409210796 
 11/05  04:00:00,2290665.6805141345,1512905.3054006533,1496873.7585067695,1514480.2792220786,2302691.639352115 
 11/05  05:00:00,2281045.5393449836,1512027.7658978147,1496185.076830226,1513612.038649595,2293702.4515836583 
 11/05  06:00:00,2295294.6977013,1533640.9651033885,1518051.9750026204,1535268.256012946,2308646.5602745567 
 11/05  07:00:00,2297991.7818455985,1542681.5362077048,1527258.7673655788,1544325.5184553661,2311157.9543823493 
 11/05  08:00:00,2232468.7437340417,1490645.8288037237,1475370.4631410583,1492217.020734565,2244764.034913018 
 11/05  09:00:00,2155040.579773176,1442706.620210728,1427628.8768398543,1444224.6386630638,2166562.8321968284 
 11/05  10:00:00,1908529.0280033546,1326983.4442537832,1313109.0412184922,1328196.063103588,1900931.0720075634 
 11/05  11:00:00,1649573.5992849194,1197161.2809966323,1184809.302826472,1197942.5735017483,1618583.9566438363 
 11/05  12:00:00,1453736.8213519996,1114681.8206209617,1104060.9889702005,1115785.6693601352,1452295.5858253716 
 11/05  13:00:00,1176704.3331754466,1010359.1764360314,1002292.5157756045,1012990.4454387059,1279844.4486418348 
 11/05  14:00:00,1417846.7296143225,1052419.3885732116,1042346.3894607221,1055569.8394778294,1560415.2712706532 
 11/05  15:00:00,638172.3932411602,898816.3610120314,900173.0380470012,915926.9702256377,1347432.4041850164 
 11/05  16:00:00,759839.2987484845,968891.4935056828,972015.8557273942,996188.0122314878,1501832.7541973523 
 11/05  17:00:00,513287.4137300437,1147778.7492446776,1191858.3687896957,1236725.4492279345,1752439.5535648752 
 11/05  18:00:00,1877375.9421759169,1559593.831866085,1559829.5546831675,1578045.6820423286,2191184.951718123 
 11/05  19:00:00,2288559.8766078623,1785816.940940704,1782539.1533615459,1800727.4088205267,2512987.8632025174 
 11/05  20:00:00,2539352.7179313777,1936840.452186544,1931435.1549024533,1950098.7666963201,2730175.3665374736 
 11/05  21:00:00,2651104.007470352,1989759.7841263802,1982825.0933827478,2001604.45335181,2814266.0738729713 
 11/05  22:00:00,2654508.8592494647,1959863.1183796946,1951554.1240420258,1970288.1902544107,2792708.0983709637 
 11/05  23:00:00,2735186.695755326,1995372.6878607569,1985734.0225389218,2004561.8891248535,2851507.0141129536 
 11/05  24:00:00,2887641.35278278,2096338.476356491,2085478.289002004,2104603.407890256,2986293.5649469504 
 11/06  01:00:00,3050969.4653126765,2211214.696903138,2199302.1766843004,2218716.310834202,3134424.4529208057 
 11/06  02:00:00,3122855.2293100115,2247902.4573464263,2234992.7519522207,2254701.318800577,3194538.2556908065 
 11/06  03:00:00,3167018.4219206185,2260982.2300619707,2247091.8318002895,2267099.2768547167,3228496.1401149556 
 11/06  04:00:00,3267444.9952285113,2322729.467037098,2307932.281152495,2328343.8684077812,3320849.904169597 
 11/06  05:00:00,3322997.537236338,2355455.0182780353,2339956.6108036316,2360647.5408789176,3369719.499517092 
 11/06  06:00:00,3290814.4013731484,2324619.3174368194,2308676.3494987856,2329353.623873554,3331281.4437271813 
 11/06  07:00:00,3112479.098631925,2175629.838800978,2159459.9616029887,2179816.2386709484,3147738.1959072184 
 11/06  08:00:00,2883547.90321765,1985210.643446007,1968943.1320051134,1988881.2783185777,2914928.5826770677 
 11/06  09:00:00,2736874.7402902953,1880245.7649571307,1864008.2084976905,1883586.462820312,2766708.9761301684 
 11/06  10:00:00,2439127.2216532025,1728781.7867488202,1713631.6549867736,1731417.896592178,2432128.256005786 
 11/06  11:00:00,2027292.0916963136,1501672.1057730112,1488251.569241146,1501895.2880589385,1866961.6724373454 
 11/06  12:00:00,1523409.3527713371,1182152.8622575032,1170952.1380248005,1182979.0289272103,1451289.248190813 
 11/06  13:00:00,872174.9174677803,934120.0868660959,929605.2720978278,941370.2396004527,1215693.384310274 
 11/06  14:00:00,356996.9770374319,801120.8932914211,805004.2413816638,816284.1814008987,1072511.4842097214 
 11/06  15:00:00,41799.980882117234,775029.5987412414,788638.168895619,804176.8823802978,1102466.0535113805 
 11/06  16:00:00,0.0,806612.8527967205,849695.8210620418,918684.6767160858,1306587.5667751143 
 11/06  17:00:00,94462.83167322581,1060091.3869193303,1142414.9218006064,1204321.4817839228,1652617.5736967574 
 11/06  18:00:00,1592048.1989536749,1573112.929815584,1585857.1283666845,1609402.0637712926,2234552.721889046 
 11/06  19:00:00,2135444.124930066,1864846.2385643623,1872223.1550397146,1895228.730746252,2639628.1476051826 
 11/06  20:00:00,2533803.8351647207,2099765.2074801098,2103375.192550536,2126518.175129452,2963621.9183457373 
 11/06  21:00:00,2881625.3472128888,2308104.622985198,2308441.3942898614,2331726.250619575,3247136.4429783775 
 11/06  22:00:00,3118005.2351481253,2440863.0967787523,2438393.830069737,2461639.2250245907,3427091.367442694 
 11/06  23:00:00,3386801.080632982,2608855.7847045367,2603833.2069818527,2627193.0090162666,3647321.6301438645 
 11/06  24:00:00,3466075.194753721,2620310.3514862773,2612989.5986192045,2636389.832869361,3686749.0440379363 
 11/07  01:00:00,3633770.2837413573,2712461.601924625,2702995.976449823,2726623.968828703,3819288.6673180545 
 11/07  02:00:00,3945806.861878697,2938071.356257338,2926784.1825525425,2950832.7684659543,4101946.636726721 
 11/07  03:00:00,4075400.4809826976,3012021.5736956885,2999202.048518249,3023509.811739506,4208629.791637262 
 11/07  04:00:00,4136945.6299110306,3023883.7910402445,3009479.38931636,3034117.462222019,4250559.499442748 
 11/07  05:00:00,4234816.7598310765,3074585.708502499,3058727.9138383158,3083761.905091232,4331463.529378509 
 11/07  06:00:00,4324237.332329698,3130991.548978641,3114125.644708976,3139360.692528208,4407144.701633701 
 11/07  07:00:00,4367256.497890909,3150217.4612474,3132428.37255385,3157831.9310885565,4438576.043592924 
 11/07  08:00:00,4337472.4480706705,3116892.31810512,3098361.5097700823,3123791.4011446303,4399144.15885474 
 11/07  09:00:00,4199823.7766299695,3029438.214913343,3010607.3175723786,3035675.02870426,4256848.90157539 
 11/07  10:00:00,3634213.503620277,2712884.2296106587,2695814.1045054286,2717975.424715196,3648086.767550416 
 11/07  11:00:00,2971734.630236814,2304907.323529119,2290023.801735738,2307785.062078526,2863104.736379325 
 11/07  12:00:00,2356719.890380916,1932276.63729244,1920159.3319174345,1935700.743078776,2343293.0076300637 
 11/07  13:00:00,1657646.1423152133,1658820.9433721313,1653035.90802474,1667730.1148076174,2021337.0770279397 
 11/07  14:00:00,1037003.810183028,1524413.800966246,1528228.6969439138,1542410.7725225354,1875798.7630265378 
 11/07  15:00:00,399709.6305985964,1449872.2500703146,1466216.867939037,1486049.0179645673,1907616.6349691371 
 11/07  16:00:00,0.0,1389298.3612472098,1429587.8109149442,1507749.2198256226,2027574.070910254 
 11/07  17:00:00,441876.3341050326,1522830.5119889218,1577258.9663809424,1635035.191942834,2198781.4266079296 
 11/07  18:00:00,1865602.0099064065,1705498.3152042995,1712781.0267054238,1738083.8435384943,2453434.8785577454 
 11/07  19:00:00,2401527.385914002,1962840.9735857649,1964368.8063261688,1989230.1818840923,2838902.93249847 
 11/07  20:00:00,2994969.1455700034,2347409.6644567195,2345123.7186510875,2370903.7072647484,3372215.595465075 
 11/07  21:00:00,3555530.252259337,2733891.7956904233,2728396.986200722,2754940.151561413,3882411.5317100524 
 11/07  22:00:00,3932845.619818663,2978553.1326150578,2970326.8628000217,2997358.8275213917,4214626.147216608 
 11/07  23:00:00,4227491.0485168435,3157520.4348869193,3146667.880920448,3174258.4821828585,4469333.0946283 
 11/07  24:00:00,4456347.660496267,3296598.4437958393,3283592.5726908706,3311450.089735893,4650428.059299422 
 11/08  01:00:00,4550534.831924509,3345146.5421529813,3330499.6124511627,3358354.8668049234,4714401.998418488 
 11/08  02:00:00,4805322.86252341,3528602.710575136,3512331.127691134,3540503.7355640978,4944036.900901355 
 11/08  03:00:00,5101938.867346525,3743929.61999362,3726115.584890972,3754860.5846400103,5221652.381202656 
 11/08  04:00:00,5342348.396271735,3915416.8474499,3896184.8018414853,3925470.6145840515,5445701.717800097 
 11/08  05:00:00,5549628.512871445,4056393.540662942,4035870.606277934,4065716.6161310533,5639561.3164753625 
 11/08  06:00:00,5694347.994423666,4149631.40812881,4127906.5275131613,4158279.814980965,5772861.0187442675 
 11/08  07:00:00,5738449.460615489,4176988.0620073667,4154507.0687093046,4185041.2853757176,5807221.170578804 
 11/08  08:00:00,5779962.703326024,4202927.922728576,4179812.5800413997,4210433.4440688845,5840125.723130554 
 11/08  09:00:00,5667517.379894421,4144870.2814730676,4120130.3616870046,4150199.1416176655,5700953.277763829 
 11/08  10:00:00,4923189.933788757,3664406.943787791,3641490.9365872857,3666546.367689268,4713382.889077084 
 11/08  11:00:00,4005215.293257102,3021637.2000536104,3001312.9203666747,3019477.3562750597,3499986.895012936 
 11/08  12:00:00,3061711.034713752,2362958.929621148,2345791.240869057,2363544.074788385,2860632.629910272 
 11/08  13:00:00,1855173.3582620197,1920058.510601289,1914818.6746605814,1932973.674898028,2515113.358201813 
 11/08  14:00:00,769158.766816085,1600288.7060040114,1610796.7003335094,1628399.1199476467,2202253.4421572434 
 11/08  15:00:00,85909.37812249649,1367032.6112019338,1390119.5172030835,1413490.637762774,1986930.928960621 
 11/08  16:00:00,0.0,1259957.1519794764,1309387.0661581827,1394435.831715014,1961354.0659819636 
 11/08  17:00:00,259628.4641113493,1499793.745462819,1580359.2726533378,1648673.1926062275,2194298.580406804 
 11/08  18:00:00,2100877.8528581574,2063685.686534042,2077278.0322257958,2104781.1146975094,2856291.744573828 
 11/08  19:00:00,2745509.8860823484,2388245.4796837005,2395191.68158098,2422411.344547021,3343033.120978459 
 11/08  20:00:00,2925607.4778721067,2411105.0681820973,2413875.3235274144,2440846.4720692295,3429615.2210776396 
 11/08  21:00:00,2858593.5792950075,2262847.2283011735,2262282.287066348,2288398.0285172253,3278306.306050469 
 11/08  22:00:00,2843896.9294075673,2183513.9104548693,2180361.392858077,2205729.542779038,3195807.958661956 
