osm_id,crs_utm,building_tag,function_tag,levels,height_m,year_built,postcode,underground,roof_shape,roof_height_m,footprint_area_m2,perimeter_m,surplus_tags,provenance_levels,provenance_height_m,provenance_year_built,provenance_building_tag,provenance_function_tag,provenance_postcode,provenance_geometry,data_quality_flag,source_fixture
201760509,EPSG:32619,yes,,,,,,0,,,172.14184517122115,60.37331254691807,"{""building"": ""yes"", ""nodes"": ""[4106648426, 4106648424, 4106648425, 4106648431, 4106648428, 4106648426]""}",OSM_MISSING,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_MISSING,OSM_OBSERVED,"generic_tag,no_floors,no_function,no_height,no_year",boston_downtown_500m
203027836,EPSG:32619,yes,,,,,,0,,,836.9404249422766,117.6409545977566,"{""building"": ""yes"", ""addr:housenumber"": ""555"", ""addr:street"": ""Atlantic Avenue"", ""nodes"": ""[2129875985, 2129875987, 2494994511, 2494994510, 2494994509, 2129875983, 2494994505, 2129875981, 2495531192, 2495531195, 2129875985]""}",OSM_MISSING,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_MISSING,OSM_OBSERVED,"generic_tag,no_floors,no_function,no_height,no_year",boston_downtown_500m
212122919,EPSG:32619,yes,,,,,02210,0,,,130.46596040100746,49.76756056045182,"{""addr:state"": ""MA"", ""building"": ""yes"", ""source"": ""esri/Boston_MA_Addresses"", ""addr:housenumber"": ""436,438,440"", ""addr:street"": ""Atlantic Avenue"", ""addr:city"": ""Boston"", ""addr:postcode"": ""02210"", ""nodes"": ""[2220119255, 2220119254, 2220119252, 2220119253, 2220119255]""}",OSM_MISSING,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_OBSERVED,OSM_OBSERVED,"generic_tag,no_floors,no_function,no_height,no_year",boston_downtown_500m
212123034,EPSG:32619,yes,,,,,,0,,,300.88576360365744,79.70810606869826,"{""building"": ""yes"", ""nodes"": ""[2220120294, 2220120298, 9051915010, 2220120297, 2220120292, 2220120281, 2220120288, 2220120286, 2220120290, 2220120284, 2220120296, 9051915009, 2220120294]""}",OSM_MISSING,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_MISSING,OSM_OBSERVED,"generic_tag,no_floors,no_function,no_height,no_year",boston_downtown_500m
212124111,EPSG:32619,yes,,,,,,0,,,222.50588217227636,59.088296871648986,"{""building"": ""yes"", ""nodes"": ""[2220125068, 2220125071, 2220125070, 2220125072, 2220125069, 2220125068]""}",OSM_MISSING,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_MISSING,OSM_OBSERVED,"generic_tag,no_floors,no_function,no_height,no_year",boston_downtown_500m
240319309,EPSG:32619,yes,,2.0,,,,0,gambrel,,130.83764141107198,46.85835702776014,"{""building"": ""yes"", ""name"": ""Old Corner Bookstore Building"", ""wikidata"": ""Q387456"", ""historic"": ""yes"", ""nodes"": ""[2480598239, 2480598237, 2480598238, 2480609654, 2480598239]"", ""building:levels"": ""2"", ""building:material"": ""brick"", ""wikipedia"": ""en:Old Corner Bookstore"", ""roof:material"": ""slate"", ""roof:shape"": ""gambrel"", ""roof:levels"": ""2""}",OSM_OBSERVED,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_MISSING,OSM_OBSERVED,"generic_tag,no_function,no_height,no_year",boston_downtown_500m
240320421,EPSG:32619,yes,,3.0,,,,0,flat,,141.3223303349465,49.111908839026036,"{""building"": ""yes"", ""nodes"": ""[2480609654, 2480598241, 328443267, 2480598239, 2480609654]"", ""building:levels"": ""3"", ""building:material"": ""brick"", ""roof:material"": ""concrete"", ""roof:shape"": ""flat""}",OSM_OBSERVED,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_MISSING,OSM_OBSERVED,"generic_tag,no_function,no_height,no_year",boston_downtown_500m
240370252,EPSG:32619,yes,,2.0,,,,0,gabled,3.0,218.8378657114977,63.39063547742037,"{""building"": ""yes"", ""nodes"": ""[328696189, 2481136342, 6162811410, 2481136344, 2481136345, 328693771, 328344757, 6162811411, 328696189]"", ""building:levels"": ""2"", ""building:material"": ""glass"", ""fixme"": ""levels estimated"", ""roof:material"": ""glass"", ""roof:shape"": ""gabled"", ""roof:height"": ""3"", ""building:min_level"": ""1""}",OSM_OBSERVED,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_MISSING,OSM_OBSERVED,"generic_tag,no_function,no_height,no_year",boston_downtown_500m
240440937,EPSG:32619,yes,,7.0,,,,0,,,1666.606176755512,205.2473210962987,"{""building"": ""yes"", ""nodes"": ""[2481750271, 2481750265, 2481750262, 2481750258, 2481750253, 2481750249, 2481750247, 2481750244, 2481750241, 2481750235, 2481750234, 2481750233, 2481750232, 2481750231, 2481750228, 7644672238, 7644672233, 2481750229, 2481750264, 2481750267, 2481750268, 2481750270, 2481750271]"", ""building:levels"": ""7"", ""building:material"": ""brick""}",OSM_OBSERVED,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_MISSING,OSM_OBSERVED,"generic_tag,no_function,no_height,no_year",boston_downtown_500m
240440938,EPSG:32619,yes,,7.0,,,,0,,,1329.1724656243198,165.0076960816902,"{""building"": ""yes"", ""nodes"": ""[2481750188, 2481750219, 2481750220, 2481750221, 2481750222, 2481750223, 2481750224, 2481750218, 2481750212, 2481750210, 2481750207, 2481750205, 2481750202, 2481750199, 2481750198, 2481750193, 2481750192, 2481750191, 2481750190, 2481750189, 2481750188]"", ""building:levels"": ""7"", ""building:material"": ""brick""}",OSM_OBSERVED,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_MISSING,OSM_OBSERVED,"generic_tag,no_function,no_height,no_year",boston_downtown_500m
240540694,EPSG:32619,yes,,,,,,0,flat,,3713.9485481501324,269.93724453577266,"{""building"": ""yes"", ""nodes"": ""[326047589, 2482674487, 2495076980, 2495076983, 2482105658, 2482105687, 2495076985, 2482105695, 2482674489, 2482105711, 2482105719, 2482105723, 2482105720, 2482105724, 2482105732, 2482105736, 2482105734, 2482105741, 2482105740, 2482105746, 2482105749, 2482105748, 2482105747, 326166153, 7755494632, 2482674508, 2482674509, 2482674507, 2482674506, 2482674503, 2482674501, 2482674499, 2482674497, 2482674494, 2482674492, 2495076987, 2495076988, 326047589]"", ""building:colour"": ""#999966"", ""roof:material"": ""concrete"", ""roof:shape"": ""flat""}",OSM_MISSING,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_MISSING,OSM_OBSERVED,"generic_tag,no_floors,no_function,no_height,no_year",boston_downtown_500m
240561161,EPSG:32619,yes,,17.0,101.0,,02108,0,flat,,1778.5364765901272,172.48370337536903,"{""addr:state"": ""MA"", ""building"": ""yes"", ""name"": ""Suffolk County Courthouse"", ""source"": ""esri/Boston_MA_Addresses"", ""addr:housenumber"": ""35"", ""addr:street"": ""Somerset Street"", ""addr:city"": ""Boston"", ""addr:postcode"": ""02108"", ""nodes"": ""[2482879775, 8039967672, 2482879723, 2482879727, 2482879721, 7613589908, 2482879725, 2482879729, 7613589949, 2482879730, 2482879782, 2482879779, 2482879784, 2482879780, 2482879777, 2482879775]"", ""building:levels"": ""17"", ""building:material"": ""concrete"", ""height"": ""101"", ""building:colour"": ""#EEEEDD"", ""roof:material"": ""concrete"", ""roof:shape"": ""flat"", ""height_raw"": ""101""}",OSM_OBSERVED,OSM_OBSERVED,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_OBSERVED,OSM_OBSERVED,"generic_tag,no_function,no_year",boston_downtown_500m
241131219,EPSG:32619,yes,,12.0,,,02109,0,flat,,1577.9940800110594,212.31129263241596,"{""addr:state"": ""MA"", ""building"": ""yes"", ""source"": ""esri/Boston_MA_Addresses"", ""addr:housenumber"": ""54-62"", ""addr:street"": ""Broad Street"", ""addr:city"": ""Boston"", ""addr:postcode"": ""02109"", ""nodes"": ""[2488311881, 2488311794, 2518640779, 2518640780, 2488311809, 2488311818, 2488311830, 2488311803, 2488311787, 2488311798, 2488311815, 2488311824, 2488311860, 2518640784, 2518640786, 2488311874, 2488311878, 2518640796, 2488311949, 2518640800, 2518640798, 2488311896, 2488311890, 2488311898, 2518640792, 2488311888, 2488311911, 2488311921, 2488311929, 327571312, 2488311881]"", ""building:levels"": ""12"", ""building:colour"": ""#EEEEDD"", ""roof:material"": ""concrete"", ""roof:shape"": ""flat""}",OSM_OBSERVED,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_OBSERVED,OSM_OBSERVED,"generic_tag,no_function,no_height,no_year",boston_downtown_500m
241131220,EPSG:32619,yes,,4.0,,,02109,0,gabled,,118.0980962930636,47.29042690047809,"{""addr:state"": ""MA"", ""building"": ""yes"", ""source"": ""esri/Boston_MA_Addresses"", ""addr:housenumber"": ""168,170"", ""addr:street"": ""Milk Street"", ""addr:city"": ""Boston"", ""addr:postcode"": ""02109"", ""nodes"": ""[2488312092, 2488312090, 2488312068, 2488312074, 2488312092]"", ""building:levels"": ""4"", ""building:material"": ""brick"", ""roof:material"": ""roof_tiles"", ""roof:shape"": ""gabled"", ""roof:levels"": ""1"", ""roof:orientation"": ""across""}",OSM_OBSERVED,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_OBSERVED,OSM_OBSERVED,"generic_tag,no_function,no_height,no_year",boston_downtown_500m
241131221,EPSG:32619,yes,,6.0,,,02109,0,flat,,207.6865036735071,57.957361045113046,"{""addr:state"": ""MA"", ""building"": ""yes"", ""source"": ""esri/Boston_MA_Addresses"", ""addr:housenumber"": ""67,69"", ""addr:street"": ""Broad Street"", ""addr:city"": ""Boston"", ""addr:postcode"": ""02109"", ""nodes"": ""[2488311769, 2488311778, 2488311774, 2488311755, 11885387555, 11885387553, 2488311769]"", ""building:levels"": ""6"", ""building:material"": ""brick"", ""roof:material"": ""concrete"", ""roof:shape"": ""flat""}",OSM_OBSERVED,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_OBSERVED,OSM_OBSERVED,"generic_tag,no_function,no_height,no_year",boston_downtown_500m
241131222,EPSG:32619,yes,,4.0,,,,0,gabled,,112.25530208299475,46.58130017217623,"{""building"": ""yes"", ""nodes"": ""[2488312088, 2488312086, 2488312063, 2488312065, 2488312088]"", ""building:levels"": ""4"", ""building:material"": ""brick"", ""roof:material"": ""roof_tiles"", ""roof:shape"": ""gabled"", ""roof:levels"": ""1"", ""roof:orientation"": ""across""}",OSM_OBSERVED,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_MISSING,OSM_OBSERVED,"generic_tag,no_function,no_height,no_year",boston_downtown_500m
241131223,EPSG:32619,yes,,4.0,,,02109,0,gabled,,85.46172195419939,43.330451658151716,"{""addr:state"": ""MA"", ""building"": ""yes"", ""source"": ""esri/Boston_MA_Addresses"", ""addr:housenumber"": ""176,178"", ""addr:street"": ""Milk Street"", ""addr:city"": ""Boston"", ""addr:postcode"": ""02109"", ""nodes"": ""[326327923, 326327925, 326327926, 326327928, 326327923]"", ""building:levels"": ""4"", ""building:material"": ""brick"", ""roof:material"": ""roof_tiles"", ""roof:shape"": ""gabled"", ""roof:levels"": ""1"", ""roof:orientation"": ""across""}",OSM_OBSERVED,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_OBSERVED,OSM_OBSERVED,"generic_tag,no_function,no_height,no_year",boston_downtown_500m
241131224,EPSG:32619,yes,,4.0,,,,0,,,96.2254827979067,40.818228367111445,"{""building"": ""yes"", ""nodes"": ""[2488311794, 329044026, 2488311776, 2488311809, 2518640780, 2518640779, 2488311794]"", ""building:levels"": ""4"", ""building:material"": ""brick"", ""roof:material"": ""concrete""}",OSM_OBSERVED,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_MISSING,OSM_OBSERVED,"generic_tag,no_function,no_height,no_year",boston_downtown_500m
241131225,EPSG:32619,yes,,4.0,,,02109,0,gabled,,106.97424142034566,45.947924257543804,"{""addr:state"": ""MA"", ""building"": ""yes"", ""source"": ""esri/Boston_MA_Addresses"", ""addr:housenumber"": ""152,154"", ""addr:street"": ""Milk Street"", ""addr:city"": ""Boston"", ""addr:postcode"": ""02109"", ""nodes"": ""[2488312084, 2488312082, 2488312059, 2488312061, 2488312084]"", ""building:levels"": ""4"", ""building:material"": ""brick"", ""roof:material"": ""roof_tiles"", ""roof:shape"": ""gabled"", ""roof:levels"": ""1"", ""roof:orientation"": ""across""}",OSM_OBSERVED,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_OBSERVED,OSM_OBSERVED,"generic_tag,no_function,no_height,no_year",boston_downtown_500m
241131226,EPSG:32619,yes,,6.0,,,02109,0,flat,,118.05151054312805,46.751475779712564,"{""addr:state"": ""MA"", ""building"": ""yes"", ""source"": ""esri/Boston_MA_Addresses"", ""addr:housenumber"": ""71,73"", ""addr:street"": ""Broad Street"", ""addr:city"": ""Boston"", ""addr:postcode"": ""02109"", ""nodes"": ""[2488311772, 2488311774, 2488311755, 328706757, 2488311772]"", ""building:levels"": ""6"", ""building:material"": ""brick"", ""roof:material"": ""concrete"", ""roof:shape"": ""flat""}",OSM_OBSERVED,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_OBSERVED,OSM_OBSERVED,"generic_tag,no_function,no_height,no_year",boston_downtown_500m
241131227,EPSG:32619,yes,,4.0,,,,0,,,83.62911642440176,39.19054756670195,"{""building"": ""yes"", ""nodes"": ""[2488311776, 2488311781, 2488311818, 2488311809, 2488311776]"", ""building:levels"": ""4"", ""building:material"": ""brick"", ""roof:material"": ""concrete""}",OSM_OBSERVED,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_MISSING,OSM_OBSERVED,"generic_tag,no_function,no_height,no_year",boston_downtown_500m
241131228,EPSG:32619,yes,,5.0,,,02109,0,flat,,116.42868021825774,47.08781144832316,"{""addr:state"": ""MA"", ""building"": ""yes"", ""source"": ""esri/Boston_MA_Addresses"", ""addr:housenumber"": ""172,174"", ""addr:street"": ""Milk Street"", ""addr:city"": ""Boston"", ""addr:postcode"": ""02109"", ""nodes"": ""[326327923, 2488312092, 2488312074, 326327928, 326327923]"", ""building:levels"": ""5"", ""building:material"": ""brick"", ""roof:material"": ""concrete"", ""roof:shape"": ""flat""}",OSM_OBSERVED,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_OBSERVED,OSM_OBSERVED,"generic_tag,no_function,no_height,no_year",boston_downtown_500m
241131229,EPSG:32619,yes,,6.0,,,02109,0,flat,,102.49694214626479,44.80659357812907,"{""addr:state"": ""MA"", ""building"": ""yes"", ""source"": ""esri/Boston_MA_Addresses"", ""addr:housenumber"": ""63,65"", ""addr:street"": ""Broad Street"", ""addr:city"": ""Boston"", ""addr:postcode"": ""02109"", ""nodes"": ""[2488311769, 2488311771, 2488311783, 2488311778, 2488311769]"", ""building:levels"": ""6"", ""building:material"": ""brick"", ""roof:material"": ""concrete"", ""roof:shape"": ""flat""}",OSM_OBSERVED,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_OBSERVED,OSM_OBSERVED,"generic_tag,no_function,no_height,no_year",boston_downtown_500m
241131230,EPSG:32619,yes,,4.0,,,,0,gabled,,106.0509399351584,45.82823881872907,"{""building"": ""yes"", ""nodes"": ""[2488312090, 2488312088, 2488312065, 2488312068, 2488312090]"", ""building:levels"": ""4"", ""building:material"": ""brick"", ""roof:material"": ""roof_tiles"", ""roof:shape"": ""gabled"", ""roof:levels"": ""1"", ""roof:orientation"": ""across""}",OSM_OBSERVED,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_MISSING,OSM_OBSERVED,"generic_tag,no_function,no_height,no_year",boston_downtown_500m
241131231,EPSG:32619,yes,,4.0,,,02109,0,gabled,,112.4976308942344,46.61167465129871,"{""addr:state"": ""MA"", ""building"": ""yes"", ""source"": ""esri/Boston_MA_Addresses"", ""addr:housenumber"": ""156,158"", ""addr:street"": ""Milk Street"", ""addr:city"": ""Boston"", ""addr:postcode"": ""02109"", ""nodes"": ""[2488312086, 2488312084, 2488312061, 2488312063, 2488312086]"", ""building:levels"": ""4"", ""building:material"": ""brick"", ""roof:material"": ""roof_tiles"", ""roof:shape"": ""gabled"", ""roof:levels"": ""1"", ""roof:orientation"": ""across""}",OSM_OBSERVED,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_OBSERVED,OSM_OBSERVED,"generic_tag,no_function,no_height,no_year",boston_downtown_500m
241131232,EPSG:32619,yes,,,,,,0,,,239.1543673436375,61.987424129525685,"{""building"": ""yes"", ""addr:housenumber"": ""146"", ""addr:street"": ""Milk Street"", ""nodes"": ""[2488312080, 2488312077, 2488312053, 2488312057, 2488312071, 2488312080]"", ""building:material"": ""brick"", ""roof:material"": ""roof_tiles"", ""roof:levels"": ""2""}",OSM_MISSING,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_MISSING,OSM_OBSERVED,"generic_tag,no_floors,no_function,no_height,no_year",boston_downtown_500m
241131233,EPSG:32619,yes,,5.0,,,,0,flat,,123.98732659290721,48.00821478036326,"{""building"": ""yes"", ""addr:housenumber"": ""75"", ""addr:street"": ""Central Street"", ""nodes"": ""[2488312082, 2488312080, 2488312071, 2488312057, 2488312059, 2488312082]"", ""building:levels"": ""5"", ""building:material"": ""brick"", ""roof:material"": ""concrete"", ""roof:shape"": ""flat""}",OSM_OBSERVED,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_MISSING,OSM_OBSERVED,"generic_tag,no_function,no_height,no_year",boston_downtown_500m
241131234,EPSG:32619,yes,,5.0,,,,0,,,77.09633346143772,38.518021914797416,"{""building"": ""yes"", ""nodes"": ""[2488311781, 2488311818, 2488311830, 2488311803, 2488311787, 2488311781]"", ""building:levels"": ""5"", ""building:material"": ""brick"", ""roof:material"": ""concrete""}",OSM_OBSERVED,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_MISSING,OSM_OBSERVED,"generic_tag,no_function,no_height,no_year",boston_downtown_500m
241131235,EPSG:32619,yes,,4.0,,,02109,0,flat,,308.9831229821715,70.98174506667748,"{""addr:state"": ""MA"", ""building"": ""yes"", ""source"": ""esri/Boston_MA_Addresses"", ""addr:housenumber"": ""171,173"", ""addr:street"": ""Milk Street"", ""addr:city"": ""Boston"", ""addr:postcode"": ""02109"", ""nodes"": ""[2488311949, 327585968, 2488311977, 2488311972, 2488311910, 2488311896, 2518640798, 2518640800, 2488311949]"", ""building:levels"": ""4"", ""building:material"": ""brick"", ""roof:material"": ""concrete"", ""roof:shape"": ""flat""}",OSM_OBSERVED,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_OBSERVED,OSM_OBSERVED,"generic_tag,no_function,no_height,no_year",boston_downtown_500m
241131236,EPSG:32619,yes,,5.0,,,02109,0,,,181.36929809922998,55.50159105993184,"{""addr:state"": ""MA"", ""building"": ""yes"", ""source"": ""esri/Boston_MA_Addresses"", ""addr:housenumber"": ""50,52"", ""addr:street"": ""Broad Street"", ""addr:city"": ""Boston"", ""addr:postcode"": ""02109"", ""nodes"": ""[2488311878, 2488311874, 2518640786, 2518640784, 2488311860, 2488311824, 2488311815, 329038135, 2488311878]"", ""building:levels"": ""5"", ""building:material"": ""stone"", ""building:colour"": ""#999999""}",OSM_OBSERVED,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_OBSERVED,OSM_OBSERVED,"generic_tag,no_function,no_height,no_year",boston_downtown_500m
241131238,EPSG:32619,yes,,6.0,,,,0,,,182.18184753271396,54.12094586000736,"{""building"": ""yes"", ""nodes"": ""[2488311929, 2488311977, 2488311972, 2488311910, 2488311888, 2488311911, 2488311921, 2488311929]"", ""building:levels"": ""6"", ""building:material"": ""plaster"", ""building:colour"": ""white""}",OSM_OBSERVED,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_MISSING,OSM_OBSERVED,"generic_tag,no_function,no_height,no_year",boston_downtown_500m
241131239,EPSG:32619,yes,,4.0,18.0,,02109,0,flat,,162.70288461271207,52.541831439130505,"{""addr:state"": ""MA"", ""building"": ""yes"", ""source"": ""esri/Boston_MA_Addresses"", ""addr:housenumber"": ""75,77"", ""addr:street"": ""Broad Street"", ""addr:city"": ""Boston"", ""addr:postcode"": ""02109"", ""nodes"": ""[2488311772, 2488311767, 2488311764, 2488311762, 2488311760, 2488311758, 2488311757, 2488311753, 328706757, 2488311772]"", ""building:levels"": ""4"", ""building:material"": ""brick"", ""fixme"": ""height and levels estimated"", ""height"": ""18"", ""roof:material"": ""concrete"", ""roof:shape"": ""flat"", ""roof:colour"": ""#DDDDDD"", ""height_raw"": ""18""}",OSM_OBSERVED,OSM_OBSERVED,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_OBSERVED,OSM_OBSERVED,"generic_tag,no_function,no_year",boston_downtown_500m
241131241,EPSG:32619,yes,,2.0,,,,0,flat,,153.86320574371126,50.96571819554399,"{""building"": ""yes"", ""nodes"": ""[11885387555, 11885387556, 2488311750, 2488311753, 328706757, 2488311755, 11885387555]"", ""building:levels"": ""2"", ""building:material"": ""brick"", ""roof:shape"": ""flat""}",OSM_OBSERVED,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_MISSING,OSM_OBSERVED,"generic_tag,no_function,no_height,no_year",boston_downtown_500m
241176916,EPSG:32619,yes,,10.0,40.7,,,0,flat,,477.47294771434383,98.12796600477114,"{""building"": ""yes"", ""addr:housenumber"": ""30"", ""addr:street"": ""Cornhill"", ""nodes"": ""[2488752869, 9738486898, 2488752889, 1325764117, 2488752865, 2488752861, 2488752869]"", ""building:levels"": ""10"", ""height"": ""40.7"", ""building:colour"": ""#EEEEEE"", ""roof:material"": ""concrete"", ""roof:shape"": ""flat"", ""height_raw"": ""40.7""}",OSM_OBSERVED,OSM_OBSERVED,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_MISSING,OSM_OBSERVED,"generic_tag,no_function,no_year",boston_downtown_500m
241177713,EPSG:32619,yes,,4.0,,,,0,flat,,97.2276888734287,42.15545436112431,"{""building"": ""yes"", ""nodes"": ""[2488772775, 1325753951, 2488772758, 2488772763, 2488772767, 2488772771, 2488772775]"", ""building:levels"": ""4"", ""roof:material"": ""concrete"", ""roof:shape"": ""flat""}",OSM_OBSERVED,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_MISSING,OSM_OBSERVED,"generic_tag,no_function,no_height,no_year",boston_downtown_500m
241186245,EPSG:32619,yes,,,,,,0,flat,,1667.5282273187674,195.15787941815108,"{""building"": ""yes"", ""nodes"": ""[2488850893, 2488850916, 2488850952, 2488850956, 2488850962, 2488850964, 2488850961, 2488850958, 2488850955, 2488850949, 2488850883, 2488850836, 2488850937, 2488850943, 2488850925, 2488850911, 2488850893]"", ""building:material"": ""brick"", ""building:colour"": ""#666633"", ""roof:material"": ""concrete"", ""roof:shape"": ""flat""}",OSM_MISSING,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_MISSING,OSM_OBSERVED,"generic_tag,no_floors,no_function,no_height,no_year",boston_downtown_500m
241186246,EPSG:32619,yes,,7.0,,,02110,0,flat,,475.122250967135,88.57029230382892,"{""addr:state"": ""MA"", ""building"": ""yes"", ""source"": ""esri/Boston_MA_Addresses"", ""addr:housenumber"": ""234,236"", ""addr:street"": ""Congress Street"", ""addr:city"": ""Boston"", ""addr:postcode"": ""02110"", ""nodes"": ""[2488850893, 2488850911, 2488850925, 2488850943, 2488850937, 2488850836, 2488850787, 2488850893]"", ""building:levels"": ""7"", ""roof:shape"": ""flat""}",OSM_OBSERVED,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_OBSERVED,OSM_OBSERVED,"generic_tag,no_function,no_height,no_year",boston_downtown_500m
241937979,EPSG:32619,yes,,6.0,,,,0,flat,,995.1127485722369,154.582286303857,"{""building"": ""yes"", ""nodes"": ""[329810623, 2495076991, 11887420389, 2495076995, 329822553, 329569594, 329827258, 2495076989, 329127038, 329140989, 329810623]"", ""building:levels"": ""6"", ""building:colour"": ""white"", ""roof:material"": ""concrete"", ""roof:shape"": ""flat""}",OSM_OBSERVED,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_MISSING,OSM_OBSERVED,"generic_tag,no_function,no_height,no_year",boston_downtown_500m
241937981,EPSG:32619,yes,,8.0,,,,0,flat,,462.4068927065863,103.72528497217519,"{""building"": ""yes"", ""nodes"": ""[2495076979, 2495076978, 327066241, 2495076975, 327083463, 2495076979]"", ""building:levels"": ""8"", ""building:material"": ""brick"", ""roof:material"": ""concrete"", ""roof:shape"": ""flat""}",OSM_OBSERVED,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_MISSING,OSM_OBSERVED,"generic_tag,no_function,no_height,no_year",boston_downtown_500m
241937982,EPSG:32619,yes,,6.0,,,02111,0,,,72.29910939340971,36.34895983973556,"{""addr:state"": ""MA"", ""building"": ""yes"", ""source"": ""esri/Boston_MA_Addresses"", ""addr:housenumber"": ""80"", ""addr:street"": ""Essex Street"", ""addr:city"": ""Boston"", ""addr:postcode"": ""02111"", ""nodes"": ""[2495076989, 2495076986, 2495076984, 329140989, 329127038, 2495076989]"", ""building:levels"": ""6"", ""building:material"": ""brick"", ""roof:material"": ""concrete""}",OSM_OBSERVED,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_OBSERVED,OSM_OBSERVED,"generic_tag,no_function,no_height,no_year",boston_downtown_500m
241937983,EPSG:32619,yes,,6.0,,,,0,flat,,1010.9102910443589,155.19025109667308,"{""building"": ""yes"", ""name"": ""Lincoln Building"", ""wikidata"": ""Q131978302"", ""nodes"": ""[2495076979, 2495076978, 327062205, 327056217, 326662620, 11901414089, 327165275, 6470503307, 6470503309, 11901414088, 327159136, 6470503308, 6470503306, 6470503302, 6470503305, 327094240, 6470503304, 6470503303, 2495076979]"", ""building:levels"": ""6"", ""building:material"": ""brick"", ""roof:material"": ""concrete"", ""roof:shape"": ""flat"", ""alt_name"": ""Lincoln Plaza""}",OSM_OBSERVED,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_MISSING,OSM_OBSERVED,"generic_tag,no_function,no_height,no_year",boston_downtown_500m
241940963,EPSG:32619,yes,,,,,02111,0,flat,,178.40471628858438,58.846961062338316,"{""addr:state"": ""MA"", ""building"": ""yes"", ""source"": ""esri/Boston_MA_Addresses"", ""addr:housenumber"": ""9"", ""addr:street"": ""East Street"", ""addr:city"": ""Boston"", ""addr:postcode"": ""02111"", ""nodes"": ""[2495105644, 2495105643, 325960757, 2495105646, 2495105644]"", ""roof:material"": ""concrete"", ""roof:shape"": ""flat""}",OSM_MISSING,OSM_MISSING,OSM_MISSING,OSM_GENERIC,OSM_MISSING,OSM_OBSERVED,OSM_OBSERVED,"generic_tag,no_floors,no_function,no_height,no_year",boston_downtown_500m
