Date/Time,BATIMENT0000000240877130_PART0_F0_DWELLING_0 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240877130_PART0_F0_DWELLING_1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240877130_PART0_F0_DWELLING_2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly) 
 10/10  04:00:00,2057456.3749086228,2088317.3422115352,2315534.271835188 
 10/10  05:00:00,2245635.8339110306,2228221.196783494,2464312.310052817 
 10/10  06:00:00,2410945.788687999,2350850.132466267,2594986.3443324296 
 10/10  07:00:00,2542075.0536278416,2446764.776542434,2696088.514407336 
 10/10  08:00:00,2600899.688789406,2494784.476781539,2730418.4846335896 
 10/10  09:00:00,2003960.6721728682,2040525.2337466064,2190823.707713999 
 10/10  10:00:00,613049.4890960628,1069858.6502935113,1246695.0659847816 
 10/10  11:00:00,0.0,375773.30863616447,552168.7075300666 
 10/10  12:00:00,0.0,21275.380593290538,99379.42198228903 
 10/10  13:00:00,0.0,0.0,0.0 
 10/10  14:00:00,0.0,0.0,0.0 
 10/10  15:00:00,0.0,0.0,0.0 
 10/10  16:00:00,0.0,0.0,0.0 
 10/10  17:00:00,0.0,0.0,0.0 
 10/10  18:00:00,0.0,0.0,0.0 
 10/10  19:00:00,0.0,0.0,0.0 
 10/10  20:00:00,0.0,0.0,4416.433009284083 
 10/10  21:00:00,0.0,273352.280756737,395895.0955117893 
 10/10  22:00:00,97379.30862883912,647478.4690195818,754779.5705269761 
 10/10  23:00:00,635902.7230231398,1028730.8573555961,1167860.1392831192 
 10/10  24:00:00,1179994.3332239639,1430232.42251087,1613511.9074587033 
 10/11  01:00:00,1560096.7927394428,1717658.6864255285,1930234.4762674198 
 10/11  02:00:00,1835603.650627214,1940078.9490246603,2170785.501758191 
 10/11  03:00:00,2074853.1928349612,2123156.4133432694,2366788.7661172035 
 10/11  04:00:00,2234162.4312296296,2233771.248191307,2481781.230512596 
 10/11  05:00:00,2400879.9430688,2353830.6967414976,2608605.0915804883 
 10/11  06:00:00,2565778.521894696,2476121.540890242,2739689.207416906 
 10/11  07:00:00,2726445.708512582,2598377.2256146534,2871604.3122309456 
 10/11  08:00:00,2817940.7544807834,2675813.080372436,2940907.9961525854 
 10/11  09:00:00,2213873.106851153,2215549.404841702,2396106.6214616 
 10/11  10:00:00,797215.1261413001,1234264.5419487944,1436013.4891232583 
 10/11  11:00:00,0.0,502174.91534186155,702028.2019529488 
 10/11  12:00:00,0.0,57224.63693389254,175441.95832436564 
 10/11  13:00:00,0.0,0.0,0.0 
 10/11  14:00:00,0.0,0.0,0.0 
 10/11  15:00:00,0.0,0.0,0.0 
 10/11  16:00:00,0.0,0.0,0.0 
 10/11  17:00:00,0.0,0.0,0.0 
 10/11  18:00:00,0.0,0.0,0.0 
 10/11  19:00:00,0.0,0.0,0.0 
 10/11  20:00:00,0.0,0.0,0.0 
 10/11  21:00:00,0.0,125487.17964500574,257235.06161177973 
 10/11  22:00:00,0.0,385899.88694038335,503542.59049816395 
 10/11  23:00:00,163874.1447083663,573110.3833344263,686962.2704739822 
 10/11  24:00:00,411511.18544126436,703959.3766367653,821118.3744915992 
 10/12  01:00:00,610964.349375399,828389.3466710488,945885.8393369596 
 10/12  02:00:00,827911.4943932648,989919.7108911208,1114248.7891770783 
 10/12  03:00:00,1017142.681092526,1139644.9437923485,1275340.8196303821 
 10/12  04:00:00,1195937.5039058116,1275940.0671994262,1421539.5123891572 
 10/12  05:00:00,1316138.429026771,1357029.9996193002,1508752.7350880217 
 10/12  06:00:00,1387777.5197532927,1394092.3197614332,1549543.509063363 
 10/12  07:00:00,1459513.7606846076,1436213.971308224,1594820.3928767212 
 10/12  08:00:00,1519657.6349386836,1477582.0289691163,1633641.4565068725 
 10/12  09:00:00,1181070.3345313875,1208182.5540886866,1301140.8848234757 
 10/12  10:00:00,351523.1626205979,575154.0349903968,631018.8365716658 
 10/12  11:00:00,0.0,35157.59495786806,77912.7720393388 
 10/12  12:00:00,0.0,0.0,0.0 
 10/12  13:00:00,0.0,0.0,0.0 
 10/12  14:00:00,0.0,0.0,0.0 
 10/12  15:00:00,0.0,0.0,0.0 
 10/12  16:00:00,0.0,0.0,0.0 
 10/12  17:00:00,0.0,0.0,0.0 
 10/12  18:00:00,0.0,0.0,0.0 
 10/12  19:00:00,0.0,0.0,0.0 
 10/12  20:00:00,0.0,0.0,0.0 
 10/12  21:00:00,0.0,0.0,0.0 
 10/12  22:00:00,0.0,9288.355379759016,159530.36717895558 
 10/12  23:00:00,0.0,163831.93168549298,351839.157510813 
 10/12  24:00:00,77436.29507628648,343592.43853714794,522200.19654402277 
 10/13  01:00:00,293746.7503230397,470919.47068407096,639330.7096900865 
 10/13  02:00:00,429770.1543416373,536984.8356799776,703528.7020961453 
 10/13  03:00:00,540969.4316715166,602961.2775060353,767337.611294914 
 10/13  04:00:00,641832.9348247491,676871.6254910803,840063.8100456737 
 10/13  05:00:00,717339.853022822,735301.3660673824,895514.1145063597 
 10/13  06:00:00,785608.0116488741,783269.6101650498,939740.2898123807 
 10/13  07:00:00,823123.3851804588,803825.5763759556,954333.9319988064 
 10/13  08:00:00,895541.580746479,868813.596190824,1006510.5479505598 
 10/13  09:00:00,743245.0577212822,775368.6068624677,861337.6937678761 
 10/13  10:00:00,149381.71154206252,327145.7041476704,419725.86283966806 
 10/13  11:00:00,0.0,4853.390220120856,47747.137547977036 
 10/13  12:00:00,0.0,0.0,0.0 
 10/13  13:00:00,0.0,0.0,0.0 
 10/13  14:00:00,0.0,0.0,0.0 
 10/13  15:00:00,0.0,0.0,0.0 
 10/13  16:00:00,0.0,0.0,0.0 
 10/13  17:00:00,0.0,0.0,0.0 
 10/13  18:00:00,0.0,0.0,0.0 
 10/13  19:00:00,0.0,0.0,0.0 
 10/13  20:00:00,0.0,0.0,0.0 
 10/13  21:00:00,0.0,0.0,0.0 
 10/13  22:00:00,0.0,0.0,0.0 
 10/13  23:00:00,0.0,0.0,0.0 
 10/13  24:00:00,0.0,0.0,0.0 
 10/14  01:00:00,0.0,0.0,0.0 
 10/14  02:00:00,0.0,0.0,0.0 
 10/14  03:00:00,0.0,0.0,0.0 
 10/14  04:00:00,0.0,0.0,0.0 
 10/14  05:00:00,0.0,0.0,3891.311001484064 
 10/14  06:00:00,10365.931423150323,41043.57821142985,132328.97227805626 
 10/14  07:00:00,103422.71015481166,167083.09731928387,249816.31892435253 
 10/14  08:00:00,249353.48217080248,303268.4350838539,380237.22454325546 
 10/14  09:00:00,230249.58341216441,317674.5211032521,353727.37237275945 
 10/14  10:00:00,28785.703677386842,155433.72780580286,133681.81577887372 
 10/14  11:00:00,0.0,28820.120583539752,45518.953229369254 
 10/14  12:00:00,0.0,27516.658168453792,39076.932433654656 
 10/14  13:00:00,0.0,0.0,0.0 
 10/14  14:00:00,0.0,0.0,0.0 
 10/14  15:00:00,0.0,0.0,0.0 
 10/14  16:00:00,0.0,0.0,0.0 
 10/14  17:00:00,0.0,0.0,0.0 
 10/14  18:00:00,0.0,0.0,48140.59694508414 
 10/14  19:00:00,0.0,328225.9184659699,446202.7058581888 
 10/14  20:00:00,253481.8634865969,570127.1984886138,709799.8938824745 
 10/14  21:00:00,540986.6690415468,751469.4972803674,909825.1464538564 
 10/14  22:00:00,762535.910834543,897753.483785589,1069761.16635378 
 10/14  23:00:00,932190.6549565407,1016122.3533360146,1200281.5178135892 
 10/14  24:00:00,1067894.8336847182,1115976.605092997,1307567.3623765772 
 10/15  01:00:00,1218332.6373989093,1226492.6773123539,1425701.5751934114 
 10/15  02:00:00,1449907.0704111815,1413627.9006564268,1628049.2163972922 
 10/15  03:00:00,1694126.8559469096,1614966.2416010294,1846575.9567489312 
 10/15  04:00:00,1938315.324656681,1821578.764771037,2068727.6133260797 
 10/15  05:00:00,2056856.9928758433,1912190.8043575697,2167101.9332765266 
 10/15  06:00:00,2056470.4952039325,1889082.1118528144,2147417.1249820488 
 10/15  07:00:00,2085985.8116897298,1899065.8220639504,2161253.3902373156 
 10/15  08:00:00,2121581.730873319,1925469.6213052878,2184034.254415524 
 10/15  09:00:00,2019381.5775286253,1865892.5690761239,2072413.6812448716 
 10/15  10:00:00,1647086.5004275122,1639571.2481405947,1771253.5309043839 
 10/15  11:00:00,1091680.6430874988,1302025.9609284385,1380791.5360185234 
 10/15  12:00:00,572828.4196037065,1042573.6240617852,1064218.4744943697 
 10/15  13:00:00,26407.896685214295,891400.1171732619,856828.9218994195 
 10/15  14:00:00,0.0,730703.4471756354,695260.3398101602 
 10/15  15:00:00,0.0,493457.1586803137,544486.5747512132 
 10/15  16:00:00,0.0,483316.73896519677,570958.7933407406 
 10/15  17:00:00,110983.51582929063,575482.5041054621,727365.0995647598 
 10/15  18:00:00,696757.7463481771,893381.1697530866,1044438.2563263562 
 10/15  19:00:00,1249393.076248224,1287007.2323988478,1466481.4491897547 
 10/15  20:00:00,1563331.095714572,1533295.626622826,1748585.6816453575 
 10/15  21:00:00,1795892.5331373939,1710969.825041342,1952393.957052227 
 10/15  22:00:00,1959558.7064656368,1832503.8413874689,2091136.2005975952 
 10/15  23:00:00,2094986.0680002295,1933657.938014151,2205243.614688394 
 10/15  24:00:00,2218523.3740002536,2029167.0183022064,2310907.1133367573 
 10/16  01:00:00,2348201.4075737675,2132083.226965688,2425825.322059521 
 10/16  02:00:00,2498990.8003236204,2254317.956880741,2564557.4993260168 
 10/16  03:00:00,2658041.3343790676,2386603.2672584727,2713633.5980272135 
 10/16  04:00:00,2829362.9232261786,2532750.8916507005,2876633.6885180003 
 10/16  05:00:00,2974106.9477365552,2657182.0232609734,3014655.8619989553 
 10/16  06:00:00,3055031.619474794,2726236.8150097104,3090234.370719517 
 10/16  07:00:00,3146792.0697036604,2803786.9969027457,3177637.5882274015 
 10/16  08:00:00,3227354.4552850523,2876561.006414997,3253972.961419404 
 10/16  09:00:00,3020607.2040193956,2743006.431297358,3063152.166010009 
 10/16  10:00:00,2232217.4623845154,2252067.0273389425,2527735.1112781717 
 10/16  11:00:00,1194703.3185775972,1764807.6424298647,2044129.6819962657 
 10/16  12:00:00,300715.26892206346,1461005.205081877,1672875.4542800263 
 10/16  13:00:00,0.0,1310152.2178721568,1385172.8386149039 
 10/16  14:00:00,0.0,1013232.9876509375,1121618.1388009666 
 10/16  15:00:00,0.0,562402.4668210525,823009.3209414794 
 10/16  16:00:00,0.0,279105.5868545856,701606.7316642038 
 10/16  17:00:00,0.0,377880.53740751464,762649.8781341438 
 10/16  18:00:00,452409.74249855615,943288.9994452018,1171026.0690120773 
 10/16  19:00:00,1261807.6346420823,1542236.9761649172,1764356.6937166108 
 10/16  20:00:00,1809242.4533819081,1989004.1272271369,2256053.2210404174 
 10/16  21:00:00,2195892.632884104,2282789.536450739,2578799.587802077 
 10/16  22:00:00,2383892.810888395,2405917.5727987853,2705611.2445835127 
 10/16  23:00:00,2452414.8769575306,2427765.3125300184,2719272.054505905 
 10/16  24:00:00,2562498.3070176262,2486457.584017222,2782837.5693217423 
 10/17  01:00:00,2718536.683663709,2593244.5714795003,2901228.894243754 
 10/17  02:00:00,2804637.193146633,2641816.5819989378,2956523.3185128733 
 10/17  03:00:00,2777915.5275421157,2591778.8000409463,2903570.9544443707 
 10/17  04:00:00,2703777.925012398,2500424.6724454165,2808070.9132275297 
 10/17  05:00:00,2616246.5267553646,2396892.3415616676,2703484.6740044304 
 10/17  06:00:00,2577046.7538670795,2345435.9061221983,2650830.4953046413 
 10/17  07:00:00,2606400.7831338616,2360518.9210468177,2668865.4513966246 
 10/17  08:00:00,2606533.1554392274,2355767.699721907,2660488.0731168776 
 10/17  09:00:00,2321685.921982382,2130458.1513357842,2372268.108116477 
 10/17  10:00:00,1576552.1684991303,1567786.4143250159,1688425.0785582294 
 10/17  11:00:00,634950.5338927952,938351.2920627872,994043.1669820014 
 10/17  12:00:00,5153.385014060768,485897.6466987159,525814.2734728601 
 10/17  13:00:00,0.0,315013.116340894,290213.7663067577 
 10/17  14:00:00,0.0,73811.8924077182,69070.3009972196 
 10/17  15:00:00,0.0,0.0,0.0 
 10/17  16:00:00,0.0,0.0,0.0 
 10/17  17:00:00,0.0,0.0,0.0 
 10/17  18:00:00,0.0,0.0,0.0 
 10/17  19:00:00,0.0,134966.04241172245,313671.4552120481 
 10/17  20:00:00,39310.96307217231,387567.09415181726,555108.1881865405 
 10/17  21:00:00,277648.75869034114,549497.8752196148,720394.8988256209 
 10/17  22:00:00,451423.5865316183,651110.3688661942,820643.9120691471 
 10/17  23:00:00,566013.5420719086,716163.5039108191,880240.2974857243 
 10/17  24:00:00,677977.7994353663,796082.9798357431,955263.3589501715 
 10/18  01:00:00,757117.5989307613,841195.0271979335,997524.6037462726 
 10/18  02:00:00,821778.3493954195,870783.0246872841,1025218.3855481192 
 10/18  03:00:00,975666.3744694274,990515.292692381,1147885.36360546 
 10/18  04:00:00,1126364.2997908886,1114859.3185299642,1271729.066896197 
 10/18  05:00:00,1143798.1570409138,1121835.160625612,1265068.8378548394 
 10/18  06:00:00,1075123.0807077365,1050505.4415066554,1174720.9520774467 
 10/18  07:00:00,1034963.6211794118,1007547.8834140304,1117867.7985683947 
 10/18  08:00:00,1050740.5617150739,1021672.0828085761,1119457.0100407696 
 10/18  09:00:00,847709.9586638917,872014.0054999496,931285.0720382165 
 10/18  10:00:00,214347.87219610478,424032.99490219937,482082.96912526386 
 10/18  11:00:00,0.0,50371.81321321769,100991.8672270869 
 10/18  12:00:00,0.0,0.0,0.0 
 10/18  13:00:00,0.0,0.0,0.0 
 10/18  14:00:00,0.0,0.0,0.0 
 10/18  15:00:00,0.0,0.0,0.0 
 10/18  16:00:00,0.0,0.0,0.0 
 10/18  17:00:00,0.0,0.0,0.0 
 10/18  18:00:00,27116.496282619122,76669.20899097022,133059.1399859708 
 10/18  19:00:00,219577.27324198204,275077.15789776447,367443.0960982005 
 10/18  20:00:00,311577.18741988536,347254.22340196127,438375.63294584653 
 10/18  21:00:00,384353.43917491456,405490.04388714785,500394.4800167407 
 10/18  22:00:00,430394.9016856262,434957.01481238246,532940.5833684752 
 10/18  23:00:00,446512.9856387997,437913.6546495709,534618.3483887493 
 10/18  24:00:00,476973.8386350895,453840.05739399366,551315.0054765829 
 10/19  01:00:00,518722.56821220333,482405.6269635774,581574.7881500863 
 10/19  02:00:00,558664.4425742434,511003.2629913058,611481.0374902787 
 10/19  03:00:00,589142.1428051257,531420.4767982705,633701.3555831818 
 10/19  04:00:00,609256.4639239996,543964.8585067037,646557.6811873148 
 10/19  05:00:00,638137.6140297714,565588.9988112286,669255.4759798936 
 10/19  06:00:00,660912.5904657308,582137.0195167437,687123.6357583221 
 10/19  07:00:00,672305.3223495787,588910.4577272978,694266.1280450604 
 10/19  08:00:00,689770.9488296842,600761.4232904965,708182.739539212 
 10/19  09:00:00,665068.7587801567,576764.4120282196,680303.9097556176 
 10/19  10:00:00,622549.0421220497,536845.2397122819,635227.4079009084 
 10/19  11:00:00,570494.5124432009,487662.3693436119,580758.684703827 
 10/19  12:00:00,515438.4180088139,463457.3483639306,534438.6373849644 
 10/19  13:00:00,28045.62819755738,126326.68142554541,65734.9357229734 
 10/19  14:00:00,0.0,0.0,0.0 
 10/19  15:00:00,0.0,0.0,0.0 
 10/19  16:00:00,0.0,0.0,0.0 
 10/19  17:00:00,0.0,0.0,0.0 
 10/19  18:00:00,0.0,0.0,0.0 
 10/19  19:00:00,0.0,0.0,0.0 
 10/19  20:00:00,0.0,17109.10845375147,29125.099565513672 
 10/19  21:00:00,878.6612283543946,52458.06643547221,65703.76330786821 
 10/19  22:00:00,48514.705132646486,93804.19881263479,110792.51118216744 
 10/19  23:00:00,116482.76276915168,147739.55641799874,171072.06024598383 
 10/19  24:00:00,275532.4802808686,271510.4577276896,323222.100827525 
 10/20  01:00:00,516108.07211552234,454902.9682615473,558238.3343370801 
 10/20  02:00:00,555016.8915226568,487394.69457725063,590685.8732726563 
 10/20  03:00:00,582444.9313162321,507144.41918023257,612760.0086904564 
 10/20  04:00:00,579126.3327847214,500668.54908077983,604502.871544653 
 10/20  05:00:00,575761.8080557201,497472.9715488822,597024.2880337642 
 10/20  06:00:00,605241.0210389878,523233.81738043757,623134.3625265316 
 10/20  07:00:00,605104.5501370118,521464.64247054246,620089.9192576355 
 10/20  08:00:00,618410.9087550547,531247.5309342728,631057.6227729777 
 10/20  09:00:00,818506.5885200907,702864.5957086069,829932.234030258 
 10/20  10:00:00,1033252.28477953,887392.4322664894,1043935.0532842233 
 10/20  11:00:00,1084513.0646964307,930655.5770944004,1094116.4841808877 
 10/20  12:00:00,1071284.0662726099,921589.4908814455,1079886.3539356901 
 10/20  13:00:00,396506.87280718813,656768.3334881499,624696.9546483271 
 10/20  14:00:00,0.0,305440.0839813093,261276.43257224068 
 10/20  15:00:00,0.0,9962.264852193404,31209.94476221458 
 10/20  16:00:00,0.0,0.0,0.0 
 10/20  17:00:00,0.0,54915.34157962342,170705.68707281564 
 10/20  18:00:00,109453.28470752029,342006.1815271751,441053.5205752301 
 10/20  19:00:00,356682.87123123114,517031.18669084687,613819.0405673392 
 10/20  20:00:00,410339.2323978289,546362.9346158148,637437.5749387419 
 10/20  21:00:00,434835.35109377705,541253.7427335847,628150.6809630017 
 10/20  22:00:00,514153.6321509499,587385.1319975096,677496.3868350915 
 10/20  23:00:00,603432.9941527481,649320.8214923791,741514.0212421753 
 10/20  24:00:00,647103.5297985428,669913.2962655091,763203.3476363723 
 10/21  01:00:00,707871.7886562806,706365.7291408661,804513.5281792239 
 10/21  02:00:00,827136.9292471384,799750.1578866148,908533.2685034326 
 10/21  03:00:00,1081518.7375534524,1027533.8508669485,1150993.3469984806 
 10/21  04:00:00,1308162.6187283471,1233797.6408622134,1367272.6521534408 
 10/21  05:00:00,1457137.2858787677,1367129.4339677505,1506869.8563024686 
 10/21  06:00:00,1636774.888291822,1529764.0304841818,1678925.1786571615 
 10/21  07:00:00,1826749.9932442256,1703364.0588716073,1862601.6605324706 
 10/21  08:00:00,1990258.8757362305,1855338.0776033977,2022053.7207123474 
 10/21  09:00:00,1829264.917691455,1758543.8757577313,1908275.2751302717 
 10/21  10:00:00,965467.856243931,1216950.469834113,1393737.0212958409 
 10/21  11:00:00,104374.45803345583,762488.140754336,961733.1298649923 
 10/21  12:00:00,0.0,551596.3021052642,675780.3499231596 
 10/21  13:00:00,0.0,505376.0174475305,535012.3544236558 
 10/21  14:00:00,0.0,374872.95608178433,423771.53752218984 
 10/21  15:00:00,0.0,54104.143263047445,279722.167971723 
 10/21  16:00:00,0.0,0.0,257585.9566399813 
 10/21  17:00:00,0.0,40357.228020802315,389333.90391409403 
 10/21  18:00:00,143267.71034642516,693211.7343899496,852364.0501267454 
 10/21  19:00:00,841626.831367238,1300135.9671716325,1478435.3383609615 
 10/21  20:00:00,1306761.2493399396,1624090.845048555,1842749.625970707 
 10/21  21:00:00,1539319.844757251,1777106.426782769,2009331.9106243462 
 10/21  22:00:00,1680417.2989571646,1848699.4620008138,2084727.9311163535 
 10/21  23:00:00,1837214.2367105056,1938460.954808012,2177880.327935317 
 10/21  24:00:00,2020077.201927517,2056600.397471913,2305148.903627596 
 10/22  01:00:00,2142414.6348290257,2126137.5799391167,2379580.5526367817 
 10/22  02:00:00,2246885.204567004,2185560.8203911614,2443123.0660948 
 10/22  03:00:00,2432946.475325369,2322812.613862301,2595838.347749292 
 10/22  04:00:00,2677600.4793620734,2521513.692175757,2813609.8165665306 
 10/22  05:00:00,2889837.712282588,2697994.6657477324,3003626.2557963957 
 10/22  06:00:00,3069409.4858810427,2847994.6696096975,3164696.499071222 
 10/22  07:00:00,3252801.3085367032,3000424.246541119,3333292.7161433664 
 10/22  08:00:00,3424883.608562857,3148150.568567243,3494987.679173937 
 10/22  09:00:00,3028157.3640130553,2853777.4224934895,3151770.9130867603 
 10/22  10:00:00,1679509.133536388,1939819.1391753268,2222577.8385428283 
 10/22  11:00:00,394785.8047851995,1254830.0310792064,1539305.9679993903 
 10/22  12:00:00,0.0,929293.3037813299,1139154.379934582 
 10/22  13:00:00,0.0,831166.8763652969,900927.3649620025 
 10/22  14:00:00,0.0,611955.4012198219,653592.6657748121 
 10/22  15:00:00,0.0,338225.75509691634,425741.153501238 
 10/22  16:00:00,0.0,287204.55693602056,401811.689095862 
 10/22  17:00:00,0.0,323031.4596652879,501653.6017261504 
 10/22  18:00:00,300770.62956474256,756524.997027464,908726.1089703793 
 10/22  19:00:00,1022466.6949416084,1307512.1278183064,1475232.4094306743 
 10/22  20:00:00,1483613.2219259534,1681255.1924251567,1889165.0830166033 
 10/22  21:00:00,1719901.2201873404,1839360.5655635155,2065769.6511445118 
 10/22  22:00:00,1931867.1650786563,1980082.058256274,2223518.9531623954 
 10/22  23:00:00,2141076.7460506703,2125737.9413680616,2385654.1951160855 
 10/22  24:00:00,2462244.56707459,2381867.760732569,2667153.7251971923 
 10/23  01:00:00,2655177.8655145173,2525559.602845585,2826940.9887327086 
 10/23  02:00:00,2649651.9509919104,2489746.1696729227,2792326.431665189 
 10/23  03:00:00,2596227.642036026,2405795.815893339,2715006.506605714 
 10/23  04:00:00,2641331.2708961214,2433228.7706687185,2739806.061845085 
 10/23  05:00:00,2549014.4402673636,2343128.1521330257,2629971.9436545833 
 10/23  06:00:00,2316660.293212725,2117446.6473935386,2382925.1616956736 
 10/23  07:00:00,2221437.8714339696,2022399.158333818,2278029.451246547 
 10/23  08:00:00,2154465.37032926,1957863.3044793531,2202248.0825795233 
 10/23  09:00:00,2189359.9723451994,2005269.3687430765,2230712.480459012 
 10/23  10:00:00,1974667.470659066,1912858.8401540888,2080973.4591062374 
 10/23  11:00:00,1167364.4199918956,1493279.8709026233,1623822.7578018822 
 10/23  12:00:00,420008.1223737263,1106549.646181461,1143526.6580625887 
 10/23  13:00:00,0.0,660896.8735489404,630982.6058851988 
 10/23  14:00:00,0.0,244555.86094596438,211650.50932998495 
 10/23  15:00:00,0.0,246.1650752538844,2522.514909418169 
 10/23  16:00:00,0.0,0.0,0.0 
 10/23  17:00:00,0.0,0.0,0.0 
 10/23  18:00:00,0.0,0.0,0.0 
 10/23  19:00:00,0.0,0.0,9533.133088588147 
 10/23  20:00:00,0.0,52744.52008452609,104981.55489976054 
 10/23  21:00:00,199487.07133334613,331636.9697011134,445274.83591316344 
 10/23  22:00:00,450256.2934487775,527231.4296216497,673809.2656218366 
 10/23  23:00:00,585743.7609574244,635850.255778895,783796.3746594503 
 10/23  24:00:00,713392.2539112831,728230.5115988061,883784.3186524328 
 10/24  01:00:00,807228.2606083737,791204.5905655967,952416.2582137783 
 10/24  02:00:00,846229.2666085078,809286.5357704526,968060.7914321395 
 10/24  03:00:00,915088.1886762655,856625.945457517,1016839.7396236553 
 10/24  04:00:00,966543.3208918114,890667.1467601385,1052267.8937657385 
 10/24  05:00:00,1011678.243036446,920402.1845778618,1082723.8631862213 
 10/24  06:00:00,1066987.7172104996,960649.1851172798,1126337.8051284617 
 10/24  07:00:00,1132873.9132322702,1008334.6248338007,1182396.04516722 
 10/24  08:00:00,1217477.2718354864,1074826.003178277,1259156.126578616 
 10/24  09:00:00,1299952.353720044,1142614.9989438346,1335287.7354851698 
 10/24  10:00:00,1357199.4722986799,1188858.485354994,1387277.4728888557 
 10/24  11:00:00,1379402.9227060843,1204427.1112475847,1405057.5528413015 
 10/24  12:00:00,1387734.8620104785,1205365.837146714,1409506.6045103958 
 10/24  13:00:00,1331428.2513251787,1180706.6368005848,1354495.3690083805 
 10/24  14:00:00,799985.6646167951,929490.6403727288,890697.0130359805 
 10/24  15:00:00,541020.1744106744,817134.3597926751,782228.9690854403 
 10/24  16:00:00,416929.0100462029,802016.0039785573,849517.5940388424 
 10/24  17:00:00,281720.5256512854,751014.6292347091,955833.7420213711 
 10/24  18:00:00,1096557.8396951074,1159328.1573871681,1314404.767541108 
 10/24  19:00:00,1536185.5662360871,1465728.9116203506,1625306.3156636506 
 10/24  20:00:00,1794430.8036104674,1680012.6514404353,1870448.2793140945 
 10/24  21:00:00,2095957.7508019474,1937536.740691449,2161618.8937503453 
 10/24  22:00:00,2344447.1459547253,2153623.1480612783,2401085.8911481914 
 10/24  23:00:00,2400524.8350651376,2197717.3188407314,2448919.8609720096 
 10/24  24:00:00,2296743.377147261,2093795.357853283,2337634.076915004 
 10/25  01:00:00,2249964.3009543885,2044953.4680313882,2285106.429954614 
 10/25  02:00:00,2213672.520259322,2005662.3206095258,2243967.8055965314 
 10/25  03:00:00,2175746.0030465648,1966490.3659081208,2202293.327232123 
 10/25  04:00:00,2094184.7534383517,1892587.2326918114,2117081.840369712 
 10/25  05:00:00,1912217.1507971068,1722061.8484317658,1932027.8128994664 
 10/25  06:00:00,1782440.9908749643,1599883.4840905408,1799804.6275763246 
 10/25  07:00:00,1758717.843387624,1580181.420574151,1774178.079038315 
 10/25  08:00:00,1837221.093119801,1660694.4922494558,1851607.846004277 
 10/25  09:00:00,1808795.5944632126,1665767.435175182,1829873.2680131006 
 10/25  10:00:00,1341675.477993172,1368098.0600506768,1496063.9906822816 
 10/25  11:00:00,692646.8441421767,1001342.4328088932,1108962.2117633978 
 10/25  12:00:00,547538.3511159649,855976.509704855,860919.9676962544 
 10/25  13:00:00,1047078.0191422496,1017959.6113566201,1163744.4360959253 
 10/25  14:00:00,615698.9817685143,685254.7715214769,718185.456436997 
 10/25  15:00:00,199470.519086907,398408.49509226537,354084.6664773093 
 10/25  16:00:00,265287.33280390664,404761.9598067516,384075.96339054836 
 10/25  17:00:00,317586.9229362485,455531.6125074198,493295.1895799583 
 10/25  18:00:00,755667.5131973252,744810.4494520591,821852.2492623465 
 10/25  19:00:00,1134334.0938116948,1018809.3231272793,1175489.956288425 
 10/25  20:00:00,1262199.078747134,1117103.5961885927,1297217.7583467439 
 10/25  21:00:00,1327637.5765333786,1168512.623378903,1357678.7638113769 
 10/25  22:00:00,1320703.9714747097,1175150.6981532392,1346841.6646843303 
 10/25  23:00:00,1282928.7845036455,1156521.2919209402,1305859.7982124768 
 10/25  24:00:00,1288534.185970598,1143075.7332267824,1307654.5931806522 
 10/26  01:00:00,1317611.6258639276,1148802.260226933,1333678.5399823869 
 10/26  02:00:00,1345757.0448081896,1169465.0226595479,1359736.3517728457 
 10/26  03:00:00,1319132.884868591,1152857.5496012447,1331613.761565032 
 10/26  04:00:00,1218812.4411134052,1085825.5273386606,1230216.0631124058 
 10/26  05:00:00,1190786.8568217678,1061230.766894193,1200977.0494956158 
 10/26  06:00:00,1181858.1578142564,1053614.4155582713,1191188.9946785376 
 10/26  07:00:00,1162117.4669779097,1036665.3996521904,1170536.9538307304 
 10/26  08:00:00,1124163.3384264356,1004752.1276633712,1131823.3367579433 
 10/26  09:00:00,1089414.633914331,979753.4059752453,1096671.1264000176 
 10/26  10:00:00,1024568.8683631241,939374.9139252476,1032041.5371736956 
 10/26  11:00:00,909933.7062145595,867639.1712299853,918662.6552540752 
 10/26  12:00:00,779139.7492583968,775064.5555224728,794450.8626526325 
 10/26  13:00:00,730861.1590080728,741318.6741344156,748608.4465858148 
 10/26  14:00:00,775280.762667582,776887.2958532423,790906.8678446838 
 10/26  15:00:00,809873.4839096201,803647.2271213331,824312.4631860284 
 10/26  16:00:00,862101.3079635673,842544.6343293965,877148.9496101749 
 10/26  17:00:00,883725.743161923,864581.5148456478,918069.580913696 
 10/26  18:00:00,1088108.8365124005,1009775.6006230543,1111631.6789705423 
 10/26  19:00:00,1281965.115126884,1163129.652388981,1291815.0099457619 
 10/26  20:00:00,1392240.048174363,1258165.3449269559,1402218.834662836 
