file,line,task_id,title,completed_date,verdict,file_level_detail,symbol_level_detail,pending_note,corrected_verdict,correction_note
docs/docs_DONE/SETUP/layoutAssigner/PLAN_docs-explanation-surfacing.md,411,T03,Rewrite the `fundamentals.md` §5.1 `layout_assign` paragraph,2026-08-05,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/SETUP/layoutAssigner/PLAN_docs-explanation-surfacing.md,431,T04,Add `### 5.1.2 Prototype substitution (`layout_assign`)` to `fundamentals.md`,2026-08-05,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/SETUP/layoutAssigner/PLAN_docs-explanation-surfacing.md,513,T05,Add the `layout_assign` row to the §1 mode table in `OpenUBEM_results_Resolution.md`,2026-08-05,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/SETUP/layoutAssigner/PLAN_docs-explanation-surfacing.md,525,T06,Add `## 10.` to `OpenUBEM_results_Resolution.md` — the structural comparison,2026-08-05,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/SETUP/layoutAssigner/PLAN_docs-explanation-surfacing.md,571,T07,Provenance/next-steps wiring + checklist pointer,2026-08-05,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/SETUP/layoutAssigner/PLAN_docs-explanation-surfacing.md,584,T08,Add the missing fourth limitation to `fundamentals.md` §5.1,2026-08-05,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/SETUP/layoutAssigner/PLAN_docs-explanation-surfacing.md,600,T09,Fix the two stale claims in the adjacent §5.1.1 (`zone` mode),2026-08-05,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/SETUP/layoutAssigner/PLAN_docs-explanation-surfacing.md,620,T10,tailor analogy,2026-08-05,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/SETUP/layoutAssigner/debug/DONE/PLAN_debug_implementation.md,186,T01,Add `WaterHeater:Mixed.Peak_Use_Flow_Rate` to the scaling engine,2026-07-23,PRESENT,openubem/geometry/layout_assigner.py=PRESENT(in `git ls-files` at HEAD) || tests/test_layout_assigner.py=PRESENT(in `git ls-files` at HEAD),_UNCONDITIONAL_ABSOLUTE_SPECS@openubem/geometry/layout_assigner.py=PRESENT(found in HEAD content of openubem/geometry/layout_assigner.py) || test_scale_baseline_idf_scales_transformer_and_waterheater_fields@tests/test_layout_assigner.py=PRESENT(found in HEAD content of tests/test_layout_assigner.py),,PRESENT,
docs/docs_DONE/SETUP/layoutAssigner/debug/DONE/PLAN_debug_implementation.md,192,T02,Audit all 27 mapped baselines for other unscaled absolute DHW fields,2026-07-23,PRESENT,openubem/geometry/layout_assigner.py=PRESENT(in `git ls-files` at HEAD) || tests/test_layout_assigner.py=PRESENT(in `git ls-files` at HEAD),_UNCONDITIONAL_ABSOLUTE_SPECS@openubem/geometry/layout_assigner.py=PRESENT(found in HEAD content of openubem/geometry/layout_assigner.py) || test_scale_baseline_idf_scales_waterheater_parasitic_and_loss_coefficient_fields@tests/test_layout_assigner.py=PRESENT(found in HEAD content of tests/test_layout_assigner.py) || test_scale_baseline_idf_skips_autosize_waterheater_parasitic_and_loss_coefficient_fields@tests/test_layout_assigner.py=PRESENT(found in HEAD content of tests/test_layout_assigner.py),,PRESENT,
docs/docs_DONE/SETUP/layoutAssigner/debug/DONE/PLAN_debug_implementation.md,202,T03,Local retest: E-LA-10 fix validation,2026-07-23,PRESENT,scripts/cluster/t17_harvest_layout_assign.py=PRESENT(in `git ls-files` at HEAD) || openubem/outputs/comparisons/t17_layout_assign_eui.csv=PRESENT(in `git ls-files` at HEAD),dhw_eui@scripts/cluster/t17_harvest_layout_assign.py=PRESENT(found in HEAD content of scripts/cluster/t17_harvest_layout_assign.py) || _parse_sql@scripts/cluster/t17_harvest_layout_assign.py=PRESENT(found in HEAD content of scripts/cluster/t17_harvest_layout_assign.py),,PRESENT,
docs/docs_DONE/SETUP/layoutAssigner/debug/DONE/PLAN_debug_implementation.md,221,T04,Add `FluidCooler:TwoSpeed` capacity fields to the scaling engine,2026-07-23,PRESENT,openubem/geometry/layout_assigner.py=PRESENT(in `git ls-files` at HEAD) || tests/test_layout_assigner.py=PRESENT(in `git ls-files` at HEAD),_UNCONDITIONAL_ABSOLUTE_SPECS@openubem/geometry/layout_assigner.py=PRESENT(found in HEAD content of openubem/geometry/layout_assigner.py) || test_scale_baseline_idf_skips_autosize_transformer_and_waterheater@tests/test_layout_assigner.py=PRESENT(found in HEAD content of tests/test_layout_assigner.py) || test_scale_baseline_idf_scales_fluidcooler_twospeed_capacity_fields@tests/test_layout_assigner.py=PRESENT(found in HEAD content of tests/test_layout_assigner.py) || test_scale_baseline_idf_skips_autosize_fluidcooler_twospeed_capacity_fields@tests/test_layout_assigner.py=PRESENT(found in HEAD content of tests/test_layout_assigner.py),,PRESENT,
docs/docs_DONE/SETUP/layoutAssigner/debug/DONE/PLAN_debug_implementation.md,229,T05,Local retest: `LargeOffice` Fatal fix validation,2026-07-23,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/SETUP/layoutAssigner/debug/DONE/PLAN_debug_implementation.md,261,T06,Isolate E-LA-07 class 2 / E-LA-08 AND E-LA-11 root scaled quantity (folded scope per director decision),2026-07-23,PRESENT,openubem/outputs/comparisons/t17_layout_assign_eui.csv=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_DONE/SETUP/layoutAssigner/debug/DONE/PLAN_debug_implementation.md,282,T07,Fix decision for E-LA-07 class 2 / E-LA-08 AND E-LA-11,2026-07-23,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/SETUP/layoutAssigner/debug/DONE/PLAN_debug_implementation.md,325,T08,Diff `Outpatient`'s Controller List objects (baseline vs. pipeline stages),2026-07-23,PRESENT,openubem/outputs/comparisons/t17_layout_assign_eui.csv=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_DONE/SETUP/layoutAssigner/debug/DONE/PLAN_debug_implementation.md,337,T09,Fix (or document blocked) `Outpatient`'s Controller List Fatal,2026-07-23,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/SETUP/layoutAssigner/debug/DONE/PLAN_debug_implementation.md,361,T10,Full local regression,2026-07-23,PRESENT,openubem/outputs/comparisons/t17_layout_assign_eui.csv=PRESENT(in `git ls-files` at HEAD) || openubem/outputs/comparisons/t17_layout_assign_cell_summary.csv=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_DONE/SETUP/layoutAssigner/debug/DONE/PLAN_debug_implementation.md,500,T11,Harvest phase,2026-07-23,PRESENT,openubem/outputs/comparisons/t18_layout_assign_eui.csv=PRESENT(in `git ls-files` at HEAD) || openubem/outputs/comparisons/t18_layout_assign_cell_summary.csv=PRESENT(in `git ls-files` at HEAD) || scripts/cluster/t18_harvest_layout_assign.py=PRESENT(in `git ls-files` at HEAD) || openubem/outputs/comparisons/t17_layout_assign_eui.csv=PRESENT(in `git ls-files` at HEAD) || openubem/outputs/comparisons/t17_layout_assign_cell_summary.csv=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_DONE/SETUP/layoutAssigner/debug/storey-Matching/DONE_PLAN_storey-matching_implementation.md,1005,A1,Map storey structure of all 25 baseline prototypes,2026-07-26,PRESENT,openubem/outputs/comparisons/a1_prototype_storey_structure.csv=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_DONE/SETUP/layoutAssigner/debug/storey-Matching/DONE_PLAN_storey-matching_implementation.md,1025,A1b,num_floors provenance across the fleet,2026-07-26,PRESENT,openubem/outputs/comparisons/a1b_num_floors_provenance.csv=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_DONE/SETUP/layoutAssigner/debug/storey-Matching/DONE_PLAN_storey-matching_implementation.md,1045,A2,Measure Zone Multiplier mechanism on a real prototype,2026-07-26,PRESENT,openubem/outputs/comparisons/a2_multiplier_measurement_summary.csv=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_DONE/SETUP/layoutAssigner/debug/storey-Matching/DONE_PLAN_storey-matching_implementation.md,1065,A3,Measure shorter than prototype case (band deletion),2026-07-26,PRESENT,openubem/outputs/comparisons/a3_shorter_deletion_summary.csv=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_DONE/SETUP/layoutAssigner/debug/storey-Matching/DONE_PLAN_storey-matching_implementation.md,1085,A4,3D visual evidence before code change,2026-07-26,PRESENT,openubem/outputs/comparisons/a4_3d_viz_evidence_summary.csv=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_DONE/SETUP/layoutAssigner/debug/storey-Matching/DONE_PLAN_storey-matching_implementation.md,1201,A1c,Value distribution of the imputed `num_floors`,2026-07-26,PRESENT,openubem/outputs/comparisons/a1c_num_floors_distribution.csv=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_DONE/SETUP/layoutAssigner/debug/storey-Matching/DONE_PLAN_storey-matching_implementation.md,1220,A2-bis,Redo A2 with verified applied multiplier,2026-07-26,PRESENT,openubem/outputs/comparisons/a2_multiplier_measurement_summary.csv=PRESENT(in `git ls-files` at HEAD) || openubem/outputs/comparisons/a3_shorter_deletion_summary.csv=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_DONE/SETUP/layoutAssigner/debug/storey-Matching/DONE_PLAN_storey-matching_implementation.md,1256,A4-bis,Layout_assign viewer export before panel,2026-07-26,PRESENT,openubem/outputs/comparisons/a4_3d_viz_evidence_summary.csv=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_DONE/SETUP/layoutAssigner/debug/storey-Matching/DONE_PLAN_storey-matching_implementation.md,1382,B00,Coverage census,2026-07-26,PRESENT,openubem/outputs/comparisons/b00_coverage_census.csv=PRESENT(in `git ls-files` at HEAD) || openubem/outputs/comparisons/b00_coverage_census_registry_alt.csv=PRESENT(in `git ls-files` at HEAD) || openubem/outputs/comparisons/b00_coverage_census_row_detail.csv=PRESENT(in `git ls-files` at HEAD) || scripts/analysis/b00_coverage_census.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_DONE/SETUP/layoutAssigner/debug/storey-Matching/DONE_PLAN_storey-matching_implementation.md,1597,B01,Storey-matching core in `layout_assigner.py`,2026-07-26,PRESENT,openubem/geometry/layout_assigner.py=PRESENT(in `git ls-files` at HEAD) || scripts/analysis/a1_map_prototypes.py=PRESENT(in `git ls-files` at HEAD),_UNCONDITIONAL_ABSOLUTE_SPECS@openubem/geometry/layout_assigner.py=PRESENT(found in HEAD content of openubem/geometry/layout_assigner.py),,PRESENT,
docs/docs_DONE/SETUP/layoutAssigner/debug/storey-Matching/DONE_PLAN_storey-matching_implementation.md,1687,B02,New plate-ratio decomposition in `calculate_scaling_factor()`,2026-07-26,PRESENT,openubem/geometry/layout_assigner.py=PRESENT(in `git ls-files` at HEAD) || tests/test_layout_assigner.py=PRESENT(in `git ls-files` at HEAD),calculate_scaling_factor@openubem/geometry/layout_assigner.py=PRESENT(found in HEAD content of openubem/geometry/layout_assigner.py),,PRESENT,
docs/docs_DONE/SETUP/layoutAssigner/debug/storey-Matching/DONE_PLAN_storey-matching_implementation.md,1734,B03,"Wire the call site, tag the fallback",2026-07-26,PRESENT,openubem/idf/builder.py=PRESENT(in `git ls-files` at HEAD),build@openubem/idf/builder.py=PRESENT(found in HEAD content of openubem/idf/builder.py) || layout_assign@openubem/idf/builder.py=PRESENT(found in HEAD content of openubem/idf/builder.py),,PRESENT,
docs/docs_DONE/SETUP/layoutAssigner/debug/storey-Matching/DONE_PLAN_storey-matching_implementation.md,1779,B04,Tests,2026-07-26,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/SETUP/layoutAssigner/debug/storey-Matching/DONE_PLAN_storey-matching_implementation.md,1924,B05,Scale the Zone X/Y Origins,2026-07-26,PRESENT,openubem/geometry/layout_assigner.py=PRESENT(in `git ls-files` at HEAD) || tests/test_layout_assigner.py=PRESENT(in `git ls-files` at HEAD) || scripts/analysis/measure_layout_assign_overlap.py=PRESENT(in `git ls-files` at HEAD) || openubem/idf/builder.py=PRESENT(in `git ls-files` at HEAD),scale_baseline_idf@openubem/geometry/layout_assigner.py=PRESENT(found in HEAD content of openubem/geometry/layout_assigner.py) || scale_baseline_idf@tests/test_layout_assigner.py=PRESENT(found in HEAD content of tests/test_layout_assigner.py),,PRESENT,
docs/docs_DONE/SETUP/layoutAssigner/debug/storey-Matching/DONE_PLAN_storey-matching_implementation.md,1980,B05e,Is the envelope defect visible in energy?,2026-07-26,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/SETUP/layoutAssigner/debug/storey-Matching/DONE_PLAN_storey-matching_implementation.md,2041,B05f,Rebuild both `layout_assign` viewers from real pipeline IDFs,2026-07-26,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/SETUP/layoutAssigner/debug/storey-Matching/DONE_PLAN_storey-matching_implementation.md,2274,B08a,E-LA-31 item 2: residual cross-building placement diagnosis,2026-07-26,PRESENT,scripts/analysis/b08a_placement_diagnosis.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_DONE/SETUP/layoutAssigner/debug/storey-Matching/DONE_PLAN_storey-matching_implementation.md,2440,B06,"Close E-LA-27 properly, per D9 (manager ruling mid-dispatch, 2026-07-26)",2026-07-26,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/SETUP/layoutAssigner/debug/storey-Matching/DONE_PLAN_storey-matching_implementation.md,2643,B08b,"Apply D8 (placement re-centring), re-measure, rebuild both viewers",2026-07-26,PRESENT,openubem/geometry/layout_assigner.py=PRESENT(in `git ls-files` at HEAD) || tests/test_layout_assigner.py=PRESENT(in `git ls-files` at HEAD) || scripts/analysis/b08b_rebuild_layout_assign_viewers.py=PRESENT(in `git ls-files` at HEAD) || scripts/analysis/b08b_measure_energy_delta.py=PRESENT(in `git ls-files` at HEAD) || openubem/outputs/comparisons/b08b_viewer_rebuild_summary.csv=PRESENT(in `git ls-files` at HEAD) || openubem/outputs/comparisons/b08b_energy_delta.csv=PRESENT(in `git ls-files` at HEAD),scale_baseline_idf@openubem/geometry/layout_assigner.py=PRESENT(found in HEAD content of openubem/geometry/layout_assigner.py),,PRESENT,
docs/docs_DONE/SETUP/layoutAssigner/debug/storey-Matching/DONE_PLAN_storey-matching_implementation.md,2861,C01,Local real-EnergyPlus regression (5 storey cases + mandatory high-multiplier),2026-07-26,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/SETUP/layoutAssigner/debug/storey-Matching/PLAN_storey-matching_REMAINder.md,501,R01,"`compute_band_map()` `ZoneGroup`-aware (AMENDED SCOPE, both apartment files)",2026-07-26,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/SETUP/layoutAssigner/debug/storey-Matching/PLAN_storey-matching_REMAINder.md,621,R02,"`WaterUse:Equipment`/`People` double-count carve-out, D pair re-run",2026-07-26,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/SETUP/layoutAssigner/debug/storey-Matching/PLAN_storey-matching_REMAINder.md,707,R03,"`Generator:PVWatts`/`ElectricLoadCenter:Generators` scale by roof area, not `area_scale_ratio`",2026-07-26,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/SETUP/layoutAssigner/debug/storey-Matching/PLAN_storey-matching_REMAINder.md,757,R10,E-LA-36: `match_storeys()` solves for the RESIDUAL multiplier,2026-07-26,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/SETUP/layoutAssigner/debug/storey-Matching/PLAN_storey-matching_REMAINder.md,861,R05,"C01-bis: re-run after R01-R03+R10, denominator fixed",2026-07-26,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/SETUP/layoutAssigner/debug/storey-Matching/PLAN_storey-matching_REMAINder.md,1142,R06,"C02: full 12-cell / 8,160-building fleet re-run (harvest + seven-item report)",2026-08-04,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/SETUP/layoutAssigner/debug/storey-Matching/PLAN_storey-matching_REMAINder.md,1468,R09,cross-mode comparison: re-run and regenerate the five `layout_assign_vs_modes_*` figures,2026-08-04,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/SETUP/layoutAssigner/debug/storey-Matching/PLAN_storey-matching_REMAINder.md,1620,R06c,`eio`-true local measurement: CP-D conditions (a) and (c),2026-08-04,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/SETUP/layoutAssigner/debug/storey-Matching/PLAN_storey-matching_REMAINder.md,1971,R08,C03: documentation closure,2026-08-04,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/SETUP/phaseC_combinedResim/PLAN_V19_phaseC_rescore.md,221,T01,V19 loader: read all 12 Phase-C cells,2026-06-20,PRESENT,scripts/v19_rescore.py=PRESENT(in `git ls-files` at HEAD) || tests/test_v19_rescore.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_DONE/SETUP/phaseC_combinedResim/PLAN_V19_phaseC_rescore.md,227,T02,Apply service-load reconstruction,2026-06-20,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/SETUP/phaseC_combinedResim/PLAN_V19_phaseC_rescore.md,233,T03,City-level comparison table,2026-06-20,PRESENT,scripts/v19_rescore.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_DONE/SETUP/phaseC_combinedResim/PLAN_V19_phaseC_rescore.md,239,T04,Per-archetype national comparison table,2026-06-20,PRESENT,scripts/v19_rescore.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_DONE/SETUP/phaseC_combinedResim/PLAN_V19_phaseC_rescore.md,245,T05,Emit comparison artifacts,2026-06-20,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/SETUP/phaseC_combinedResim/PLAN_V19_phaseC_rescore.md,251,T06,Self-check + report,2026-06-20,PRESENT,tests/test_v19_rescore.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_DONE/SETUP/phaseC_combinedResim/PLAN_coreperim-degenerate-fix.md,198,T01,Reproduce degenerate-surface pathology,2026-06-18,PRESENT,scripts/diagnostics/t01_reproduce_degenerate.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_DONE/SETUP/phaseC_combinedResim/PLAN_coreperim-degenerate-fix.md,219,T02,Post-extrusion degenerate detection + reroute,2026-06-18,PRESENT,openubem/idf/surfaces.py=PRESENT(in `git ls-files` at HEAD) || openubem/geometry/zoning.py=PRESENT(in `git ls-files` at HEAD),_rebuild_degenerate_coreperim@openubem/idf/surfaces.py=PRESENT(found in HEAD content of openubem/idf/surfaces.py),,PRESENT,
docs/docs_DONE/SETUP/phaseC_combinedResim/PLAN_coreperim-degenerate-fix.md,260,T03,Unit test for degenerate detection + reroute,2026-06-18,PRESENT,tests/test_coreperim_degenerate.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_DONE/SETUP/phaseC_combinedResim/PLAN_coreperim-degenerate-fix.md,270,T04,Local E+ validation of way/428643335 with fix,2026-06-18,PRESENT,scripts/diagnostics/t04_validate_way428643335.py=PRESENT(in `git ls-files` at HEAD) || scripts/diagnostics/t05_perimeter_core_regression.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_DONE/SETUP/phaseC_combinedResim/PLAN_coreperim-degenerate-fix.md,301,Recalibration,vertex-collapse criterion replaces area threshold,2026-06-18,PRESENT,openubem/idf/surfaces.py=PRESENT(in `git ls-files` at HEAD) || tests/test_coreperim_degenerate.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_DONE/SETUP/phaseC_combinedResim/PLAN_coreperim-degenerate-fix.md,337,T06,Courtyard / interior-ring footprint handling,2026-06-18,PRESENT,openubem/geometry/zoning.py=PRESENT(in `git ls-files` at HEAD) || tests/test_coreperim_degenerate.py=PRESENT(in `git ls-files` at HEAD) || scripts/diagnostics/t06_validate_relation6374725.py=PRESENT(in `git ls-files` at HEAD),TestCourtyardInteriorRingGuard@tests/test_coreperim_degenerate.py=PRESENT(found in HEAD content of tests/test_coreperim_degenerate.py),,PRESENT,
docs/docs_DONE/SETUP/phaseC_combinedResim/PLAN_geometry_generation_drops.md,79,T01,Reproduce + diagnose the 4 generation drops,2026-06-26,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/SETUP/phaseC_combinedResim/PLAN_geometry_generation_drops.md,112,T02,Complexity gate + serial-path hardening,2026-06-26,PRESENT,openubem/idf/surfaces.py=PRESENT(in `git ls-files` at HEAD) || openubem/idf/builder.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_DONE/SETUP/phaseC_combinedResim/PLAN_geometry_generation_drops.md,134,T03,Tests,2026-06-26,PRESENT,tests/test_generation_drop_rescue.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_DONE/SETUP/phaseC_combinedResim/PLAN_geometry_generation_drops.md,150,CP-2,close-out,2026-06-26,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/SETUP/phaseC_combinedResim/PLAN_phaseC-combined-resim.md,118,P1.T01,Fresh combined-pilot regeneration + resim,2026-06-17,PRESENT,scripts/diagnostics/phasec_pilot_run.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_DONE/SETUP/phaseC_combinedResim/PLAN_phaseC-combined-resim.md,157,P1.T00,Writer hotfix + regression tests + pilot re-run,2026-06-17,PRESENT,openubem/semantic/schedules.py=PRESENT(in `git ls-files` at HEAD) || tests/test_schedules.py=PRESENT(in `git ls-files` at HEAD),test_compact_block_no_empty_for_header@tests/test_schedules.py=PRESENT(found in HEAD content of tests/test_schedules.py) || test_midrise_apartment_write_dry_run_no_empty_clause@tests/test_schedules.py=PRESENT(found in HEAD content of tests/test_schedules.py),,PRESENT,
docs/docs_DONE/SETUP/phaseC_combinedResim/PLAN_phaseC-combined-resim.md,168,P1.T02,3-way comparison report,2026-06-17,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/SETUP/phaseC_combinedResim/PLAN_phaseC_geometry_fixbatch.md,165,T01,Harness hardening: ship-guard freshness + clear staging on re-run,2026-06-19,PRESENT,scripts/validation/v12_cell_pipeline.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_DONE/SETUP/phaseC_combinedResim/PLAN_phaseC_geometry_fixbatch.md,171,T02,MultiPolygon → Polygon coercion guard,2026-06-19,PRESENT,openubem/idf/builder.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_DONE/SETUP/phaseC_combinedResim/PLAN_phaseC_geometry_fixbatch.md,177,T03,Wrap `intersect_match()` to reroute on geometry exceptions,2026-06-19,PRESENT,openubem/idf/surfaces.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_DONE/SETUP/phaseC_combinedResim/PLAN_phaseC_geometry_fixbatch.md,183,T04,Sliver / inverted-winding detector,2026-06-19,PRESENT,openubem/idf/surfaces.py=PRESENT(in `git ls-files` at HEAD),_signed_area_2d@openubem/idf/surfaces.py=PRESENT(found in HEAD content of openubem/idf/surfaces.py) || _coreperim_has_tiny_zone_area@openubem/idf/surfaces.py=PRESENT(found in HEAD content of openubem/idf/surfaces.py) || _coreperim_has_inverted_winding@openubem/idf/surfaces.py=PRESENT(found in HEAD content of openubem/idf/surfaces.py),,PRESENT,
docs/docs_DONE/SETUP/phaseC_combinedResim/PLAN_phaseC_geometry_fixbatch.md,189,T05,Reroute on interzone vertex-count mismatch instead of dropping,2026-06-19,PRESENT,openubem/idf/builder.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_DONE/SETUP/phaseC_combinedResim/PLAN_phaseC_geometry_fixbatch.md,195,T06,Local verification: 3 named E+-fatal buildings,2026-06-19,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/SETUP/phaseC_combinedResim/PLAN_phaseC_geometry_fixbatch.md,201,T07,Make auto-repair path reroute-aware (backstop),2026-06-19,PRESENT,scripts/validation/v12_cell_pipeline.py=PRESENT(in `git ls-files` at HEAD),verify_and_repair@scripts/validation/v12_cell_pipeline.py=PRESENT(found in HEAD content of scripts/validation/v12_cell_pipeline.py) || schedule_library@scripts/validation/v12_cell_pipeline.py=PRESENT(found in HEAD content of scripts/validation/v12_cell_pipeline.py),,PRESENT,
docs/docs_DONE/SETUP/phaseC_combinedResim/PLAN_phaseC_geometry_fixbatch.md,207,T08,Add nyc_centre to CELL_CONFIGS,2026-06-19,PRESENT,scripts/validation/v12_cell_pipeline.py=PRESENT(in `git ls-files` at HEAD),CELL_CONFIGS@scripts/validation/v12_cell_pipeline.py=PRESENT(found in HEAD content of scripts/validation/v12_cell_pipeline.py) || austin_rural@scripts/validation/v12_cell_pipeline.py=PRESENT(found in HEAD content of scripts/validation/v12_cell_pipeline.py),,PRESENT,
docs/docs_DONE/SETUP/phaseC_combinedResim/PLAN_phaseC_geometry_fixbatch.md,213,T09,Regression tests for new pathology classes,2026-06-19,PRESENT,tests/test_coreperim_degenerate.py=PRESENT(in `git ls-files` at HEAD),TestSliverInvertedReroute@tests/test_coreperim_degenerate.py=PRESENT(found in HEAD content of tests/test_coreperim_degenerate.py) || TestInterzoneMismatchReroute@tests/test_coreperim_degenerate.py=PRESENT(found in HEAD content of tests/test_coreperim_degenerate.py) || TestThermalDivergenceReroute@tests/test_coreperim_degenerate.py=PRESENT(found in HEAD content of tests/test_coreperim_degenerate.py) || TestMultiPolygonCoercion@tests/test_coreperim_degenerate.py=PRESENT(found in HEAD content of tests/test_coreperim_degenerate.py),,PRESENT,
docs/docs_DONE/SETUP/phaseC_combinedResim/PLAN_phaseC_geometry_fixbatch.md,219,T10,Cluster re-run of the 3 cells + verify zero exclusions (MANAGER-launched),2026-06-19,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/SETUP/phaseC_combinedResim/phaseD_realHVAC/PLAN_phaseD_real_hvac_resim.md,344,T01,Restore prototype IDFs + inventory,2026-06-22,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/SETUP/phaseC_combinedResim/phaseD_realHVAC/PLAN_phaseD_real_hvac_resim.md,350,T02,Extract COP/efficiency → hvac_cop_by_archetype.json,2026-06-22,PRESENT,scripts/validation/extract_prototype_cop.py=PRESENT(in `git ls-files` at HEAD) || openubem/data/loads/hvac_cop_by_archetype.json=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_DONE/SETUP/phaseC_combinedResim/phaseD_realHVAC/PLAN_phaseD_real_hvac_resim.md,356,T02b,Complete COP JSON to 30/30 per §3.1 manager ruling,2026-06-22,PRESENT,scripts/validation/extract_prototype_cop.py=PRESENT(in `git ls-files` at HEAD) || openubem/data/loads/hvac_cop_by_archetype.json=PRESENT(in `git ls-files` at HEAD),_dominant_chiller@scripts/validation/extract_prototype_cop.py=PRESENT(found in HEAD content of scripts/validation/extract_prototype_cop.py) || _wshp_cooling_cop@scripts/validation/extract_prototype_cop.py=PRESENT(found in HEAD content of scripts/validation/extract_prototype_cop.py) || _wshp_heating_cop@scripts/validation/extract_prototype_cop.py=PRESENT(found in HEAD content of scripts/validation/extract_prototype_cop.py) || prefer_boiler@scripts/validation/extract_prototype_cop.py=PRESENT(found in HEAD content of scripts/validation/extract_prototype_cop.py) || _fuel_heating@scripts/validation/extract_prototype_cop.py=PRESENT(found in HEAD content of scripts/validation/extract_prototype_cop.py),,PRESENT,
