osm_id,source,label,label_coarse,evidence_strength,flagged_for_ruling,emitted,confidence,rule_token,match
147613455,chicago_loop_500m,HighriseApartment,residential,strong,no,HighriseApartment,HIGH,RULE_RESIDENTIAL_TIER,True
147613456,chicago_loop_500m,MediumOffice,commercial,strong,no,MediumOffice,MEDIUM,RULE_USE_CLASS_SIZE,True
147613457,chicago_loop_500m,MediumOffice,commercial,strong,no,MediumOffice,MEDIUM,RULE_USE_CLASS_SIZE,True
147613458,chicago_loop_500m,MediumOffice,commercial,strong,no,MediumOffice,MEDIUM,RULE_USE_CLASS_SIZE,True
147776392,chicago_loop_500m,RetailStandalone,commercial,strong,no,RetailStandalone,HIGH,RULE_FUNCTION_TAG,True
147776393,chicago_loop_500m,LargeOffice,commercial,strong,no,TallBuilding,HIGH,RULE_HIGHRISE,False
147776394,chicago_loop_500m,LargeOffice,commercial,strong,no,TallBuilding,HIGH,RULE_HIGHRISE,False
147776395,chicago_loop_500m,LargeOffice,commercial,strong,no,LargeOffice,MEDIUM,RULE_USE_CLASS_SIZE,True
147776396,chicago_loop_500m,SmallOffice,commercial,strong,no,LargeOffice,MEDIUM,RULE_USE_CLASS_SIZE,False
148043640,chicago_loop_500m,MediumOffice,commercial,strong,no,MediumOffice,MEDIUM,RULE_USE_CLASS_SIZE,True
148043641,chicago_loop_500m,Courthouse,commercial,strong,no,MediumOffice,MEDIUM,RULE_USE_CLASS_SIZE,False
148043643,chicago_loop_500m,SmallOffice,commercial,strong,no,SmallOffice,MEDIUM,RULE_USE_CLASS_SIZE,True
148043647,chicago_loop_500m,SmallOffice,commercial,strong,no,SmallOffice,MEDIUM,RULE_USE_CLASS_SIZE,True
148043648,chicago_loop_500m,LargeOffice,commercial,strong,no,LargeOffice,MEDIUM,RULE_USE_CLASS_SIZE,True
148043650,chicago_loop_500m,LargeOffice,commercial,strong,no,LargeOffice,MEDIUM,RULE_USE_CLASS_SIZE,True
148043652,chicago_loop_500m,MediumOffice,commercial,strong,no,MediumOffice,MEDIUM,RULE_USE_CLASS_SIZE,True
148043655,chicago_loop_500m,LargeOffice,commercial,strong,no,LargeOffice,MEDIUM,RULE_USE_CLASS_SIZE,True
148043657,chicago_loop_500m,MediumOffice,commercial,strong,no,MediumOffice,MEDIUM,RULE_USE_CLASS_SIZE,True
148043660,chicago_loop_500m,LargeOffice,commercial,strong,no,LargeOffice,MEDIUM,RULE_USE_CLASS_SIZE,True
148164096,chicago_loop_500m,HighriseApartment,residential,strong,no,HighriseApartment,HIGH,RULE_RESIDENTIAL_TIER,True
148164098,chicago_loop_500m,SmallOffice,commercial,strong,no,LargeOffice,MEDIUM,RULE_USE_CLASS_SIZE,False
148164102,chicago_loop_500m,SmallOffice,commercial,strong,no,MediumOffice,MEDIUM,RULE_USE_CLASS_SIZE,False
148164105,chicago_loop_500m,LargeHotel,commercial,strong,no,LargeHotel,MEDIUM,RULE_LODGING_TIER,True
148164109,chicago_loop_500m,LargeOffice,commercial,strong,no,LargeOffice,MEDIUM,RULE_USE_CLASS_SIZE,True
148164116,chicago_loop_500m,LargeOffice,commercial,strong,no,LargeOffice,MEDIUM,RULE_USE_CLASS_SIZE,True
148164123,chicago_loop_500m,SmallOffice,commercial,strong,no,MediumOffice,MEDIUM,RULE_USE_CLASS_SIZE,False
148164127,chicago_loop_500m,SmallOffice,commercial,strong,no,LargeOffice,MEDIUM,RULE_USE_CLASS_SIZE,False
148164130,chicago_loop_500m,LargeOffice,commercial,strong,no,LargeOffice,MEDIUM,RULE_USE_CLASS_SIZE,True
148685510,chicago_loop_500m,MediumOffice,commercial,strong,no,LargeOffice,MEDIUM,RULE_USE_CLASS_SIZE,False
210671540,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,TallBuilding,HIGH,RULE_HIGHRISE,False
210671541,chicago_loop_500m,LargeHotel,commercial,strong,no,LargeHotel,MEDIUM,RULE_LODGING_TIER,True
210671542,chicago_loop_500m,Courthouse,commercial,strong,no,Courthouse,HIGH,RULE_FUNCTION_TAG,True
210671543,chicago_loop_500m,LargeOffice,commercial,strong,no,TallBuilding,HIGH,RULE_HIGHRISE,False
210671690,chicago_loop_500m,SmallOffice,commercial,strong,no,SmallOffice,MEDIUM,RULE_USE_CLASS_SIZE,True
210671691,chicago_loop_500m,SmallOffice,commercial,strong,no,SmallOffice,MEDIUM,RULE_USE_CLASS_SIZE,True
210671714,chicago_loop_500m,LargeOffice,commercial,strong,no,TallBuilding,HIGH,RULE_HIGHRISE,False
210671717,chicago_loop_500m,LargeOffice,commercial,strong,no,TallBuilding,HIGH,RULE_HIGHRISE,False
210671718,chicago_loop_500m,MediumOffice,commercial,strong,no,LargeOffice,MEDIUM,RULE_USE_CLASS_SIZE,False
210671732,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
228971614,chicago_loop_500m,SmallOffice,commercial,strong,no,MediumOffice,MEDIUM,RULE_USE_CLASS_SIZE,False
230613002,chicago_loop_500m,RetailStandalone,commercial,strong,no,RetailStandalone,MEDIUM,RULE_FUNCTION_TAG,True
230613007,chicago_loop_500m,LargeOffice,commercial,strong,no,SuperTallBuilding,HIGH,RULE_HIGHRISE,False
230926922,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
231271838,chicago_loop_500m,RetailStandalone,commercial,strong,no,RetailStandalone,MEDIUM,RULE_FUNCTION_TAG,True
231319685,chicago_loop_500m,HighriseApartment,residential,strong,no,HighriseApartment,HIGH,RULE_RESIDENTIAL_TIER,True
231382216,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
231382219,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
234054094,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
234499258,chicago_loop_500m,RetailStandalone,commercial,strong,no,RetailStandalone,HIGH,RULE_FUNCTION_TAG,True
380868216,chicago_loop_500m,LargeOffice,commercial,strong,no,LargeOffice,MEDIUM,RULE_USE_CLASS_SIZE,True
590536152,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
676025639,chicago_loop_500m,LargeOffice,commercial,strong,no,TallBuilding,HIGH,RULE_HIGHRISE,False
765296570,chicago_loop_500m,MediumOffice,commercial,strong,no,LargeOffice,MEDIUM,RULE_USE_CLASS_SIZE,False
765296577,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,MediumOffice,LOW,FALLBACK_SIZE_DEFAULT,False
765296578,chicago_loop_500m,Courthouse,commercial,strong,no,Courthouse,HIGH,RULE_USE_CLASS,True
765547593,chicago_loop_500m,RetailStandalone,commercial,strong,no,RetailStandalone,MEDIUM,RULE_FUNCTION_TAG,True
941930055,chicago_loop_500m,SmallOffice,commercial,strong,no,LargeOffice,MEDIUM,RULE_USE_CLASS_SIZE,False
1175442340,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
1175442351,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
1175442363,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
1175442377,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
1175466068,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
1175466069,chicago_loop_500m,LargeOffice,commercial,strong,no,LargeOffice,MEDIUM,RULE_USE_CLASS_SIZE,True
1175783941,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
1175801195,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,MediumOffice,LOW,FALLBACK_SIZE_DEFAULT,False
1175801196,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,MediumOffice,LOW,FALLBACK_SIZE_DEFAULT,False
1175801212,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,SmallOffice,LOW,FALLBACK_SIZE_DEFAULT,False
1175801216,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
1175822386,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
1175853207,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
1175853245,chicago_loop_500m,RetailStandalone,commercial,strong,no,RetailStandalone,HIGH,RULE_FUNCTION_TAG,True
1175853246,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
1175853280,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,MediumOffice,LOW,FALLBACK_SIZE_DEFAULT,False
1175853281,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,MediumOffice,LOW,FALLBACK_SIZE_DEFAULT,False
1175866409,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
1175866417,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,MediumOffice,LOW,FALLBACK_SIZE_DEFAULT,False
1175866427,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
1176300336,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
1176324899,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
1176324902,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
1176352904,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,MediumOffice,LOW,FALLBACK_SIZE_DEFAULT,False
1176473901,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
1176473903,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
1176473904,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
1176473905,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
1176473906,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
1176482805,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
1176482821,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
1176482823,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
1176795970,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,SmallOffice,LOW,FALLBACK_SIZE_DEFAULT,False
1176795971,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,SmallOffice,LOW,FALLBACK_SIZE_DEFAULT,False
1176843042,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
1176843051,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
1176847734,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
1176847735,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
1176847736,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
1176847742,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
1176847743,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
1176847744,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
1176854668,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
1177727287,chicago_loop_500m,HighriseApartment,residential,strong,no,HighriseApartment,HIGH,RULE_RESIDENTIAL_TIER,True
1177936132,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
1177936133,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
1177963192,chicago_loop_500m,MediumOffice,commercial,strong,no,MediumOffice,MEDIUM,RULE_USE_CLASS_SIZE,True
1177970125,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
1178187734,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
1179634528,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
1179640661,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
1179798228,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
1179798266,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
1179811469,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
1179811470,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
1179832211,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
1179832212,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
1179832213,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
1179832214,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
1181791597,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
1181800662,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
1182074537,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
1182074554,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
1182086841,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
1182086850,chicago_loop_500m,QuickServiceRestaurant,commercial,strong,no,QuickServiceRestaurant,HIGH,RULE_FUNCTION_TAG,True
1182114375,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
1182114378,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
1267997226,chicago_loop_500m,SmallOffice,commercial,strong,no,LargeOffice,MEDIUM,RULE_USE_CLASS_SIZE,False
1267997229,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
1267999548,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
1268139448,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
1268163997,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
1268163998,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
1268173427,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
1511766366,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
1870546,chicago_loop_500m,LargeOffice,commercial,strong,no,LargeOffice,MEDIUM,RULE_USE_CLASS_SIZE,True
15899437,chicago_loop_500m,Courthouse,commercial,strong,no,Courthouse,HIGH,RULE_FUNCTION_TAG,True
15906896,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
15910908,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,MediumOffice,LOW,FALLBACK_SIZE_DEFAULT,False
15930575,chicago_loop_500m,LargeOffice,commercial,strong,no,LargeOffice,MEDIUM,RULE_USE_CLASS_SIZE,True
15953438,chicago_loop_500m,MediumOffice,commercial,strong,no,LargeOffice,MEDIUM,RULE_USE_CLASS_SIZE,False
17414022,chicago_loop_500m,HighriseApartment,residential,strong,no,HighriseApartment,HIGH,RULE_RESIDENTIAL_TIER,True
20048626_part0,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
20048626_part1,chicago_loop_500m,OpenUBEMUnknown,commercial,strong,no,OpenUBEMUnknown,LOW,FALLBACK_UNKNOWN,True
