cell,stem,is_fatal,is_open09,n_zones,n_stub,frac_stub,vol_ratio
nyc_centre,way_265301976,False,False,5,5,1.000000,0.019660
nyc_centre,way_265301979,False,False,6,6,1.000000,0.016255
nyc_centre,way_265301980,False,False,5,5,1.000000,0.025749
nyc_centre,way_265301981,False,False,12,12,1.000000,0.006433
nyc_centre,way_265301982,False,False,5,5,1.000000,0.015114
nyc_centre,way_265301984,False,False,3,3,1.000000,0.018737
nyc_centre,way_265301986,False,False,6,6,1.000000,0.008860
nyc_centre,way_265301987,False,False,17,17,1.000000,0.008357
nyc_centre,way_265301988,False,False,3,3,1.000000,0.012747
nyc_centre,way_265301991,False,False,5,5,1.000000,0.016902
nyc_centre,way_265301993,False,False,5,5,1.000000,0.014485
nyc_centre,way_265301995,False,False,42,42,1.000000,0.006649
nyc_centre,way_265301998,False,False,31,31,1.000000,0.005725
nyc_centre,way_265302002,False,False,6,6,1.000000,0.027839
nyc_centre,way_265302004,False,False,95,76,0.800000,0.404597
nyc_centre,way_265302008,False,False,13,13,1.000000,0.006749
nyc_centre,way_265302011,False,False,5,5,1.000000,0.017417
nyc_centre,way_265302016,False,False,5,5,1.000000,0.018818
nyc_centre,way_265302023,False,False,20,20,1.000000,0.003174
nyc_centre,way_265302028,False,False,19,19,1.000000,0.006347
nyc_centre,way_265302031,False,False,4,4,1.000000,0.013455
nyc_centre,way_265302034,False,False,6,6,1.000000,0.025560
nyc_centre,way_265302037,False,False,3,3,1.000000,0.021097
nyc_centre,way_265302040,False,False,11,11,1.000000,0.007599
nyc_centre,way_265302042,False,False,98,84,0.857143,0.513980
nyc_centre,way_265302043,False,False,26,26,1.000000,0.005538
nyc_centre,way_265302044,False,False,4,4,1.000000,0.014862
nyc_centre,way_265302045,False,False,3,3,1.000000,0.014769
nyc_centre,way_265302047,False,False,3,3,1.000000,0.012439
nyc_centre,way_265302048,False,False,2,2,1.000000,0.010160
nyc_centre,way_265302050,False,False,5,5,1.000000,0.012713
nyc_centre,way_265302051,False,False,21,18,0.857143,0.563629
nyc_centre,way_265302059,False,False,38,38,1.000000,0.002128
nyc_centre,way_265302062,False,False,1,1,1.000000,0.001744
nyc_centre,way_265302063,False,False,16,16,1.000000,0.002123
nyc_centre,way_265302064,False,False,15,15,1.000000,0.002362
nyc_centre,way_265302066,False,False,24,24,1.000000,0.001734
nyc_centre,way_265302068,False,False,120,108,0.900000,0.499768
nyc_centre,way_265302069,False,False,15,15,1.000000,0.000226
nyc_centre,way_265302070,False,False,16,16,1.000000,0.002420
nyc_centre,way_265302071,False,False,180,162,0.900000,0.732950
nyc_centre,way_265302072,False,False,108,60,0.555556,0.417978
nyc_centre,way_265302075,False,False,1,1,1.000000,0.000701
nyc_centre,way_265302076,False,False,1,1,1.000000,0.000311
nyc_centre,way_265302078,False,False,70,56,0.800000,0.475971
nyc_centre,way_265302079,False,False,4,4,1.000000,0.019843
nyc_centre,way_265302080,False,False,45,45,1.000000,0.002502
nyc_centre,way_265302081,False,False,3,3,1.000000,0.023333
nyc_centre,way_265302082,False,False,4,4,1.000000,0.022292
nyc_centre,way_265302083,False,False,90,72,0.800000,0.463751
nyc_centre,way_265302086,False,False,7,7,1.000000,0.008453
nyc_centre,way_265302087,False,False,75,60,0.800000,0.364928
nyc_centre,way_265302089,False,False,14,14,1.000000,0.007513
nyc_centre,way_265302090,False,False,1,1,1.000000,0.003151
nyc_centre,way_265302091,False,False,95,76,0.800000,0.474615
nyc_centre,way_265302092,False,False,60,48,0.800000,0.538093
nyc_centre,way_265302094,False,False,20,16,0.800000,0.594712
nyc_centre,way_265302095,False,False,23,23,1.000000,0.008982
nyc_centre,way_265302097,False,False,36,36,1.000000,0.002649
nyc_centre,way_265302098,False,False,8,8,1.000000,0.007773
nyc_centre,way_265302100,False,False,90,72,0.800000,0.612392
nyc_centre,way_265302101,False,False,15,15,1.000000,0.007174
nyc_centre,way_265302103,False,False,13,13,1.000000,0.008681
nyc_centre,way_265302106,False,False,1,1,1.000000,0.001764
nyc_centre,way_265302107,False,False,4,4,1.000000,0.010274
nyc_centre,way_265302108,False,False,26,26,1.000000,0.003989
nyc_centre,way_265302110,False,False,7,7,1.000000,0.010117
nyc_centre,way_265302111,False,False,5,5,1.000000,0.008133
nyc_centre,way_265302112,False,False,25,25,1.000000,0.001648
nyc_centre,way_265302115,False,False,27,27,1.000000,0.004314
nyc_centre,way_265302116,False,False,14,14,1.000000,0.008742
nyc_centre,way_265302117,False,False,22,22,1.000000,0.006379
nyc_centre,way_265302118,False,False,26,26,1.000000,0.001628
nyc_centre,way_265302121,False,False,1,1,1.000000,0.001143
nyc_centre,way_265302122,False,False,4,4,1.000000,0.010075
nyc_centre,way_265302123,False,False,119,102,0.857143,0.487615
nyc_centre,way_265302124,False,False,27,27,1.000000,0.002348
nyc_centre,way_265302125,False,False,112,96,0.857143,0.548029
nyc_centre,way_265302141,False,False,21,21,1.000000,0.003425
nyc_centre,way_265302142,False,False,80,64,0.800000,0.383187
nyc_centre,way_265302143,False,False,90,72,0.800000,0.417041
nyc_centre,way_265302147,False,False,60,48,0.800000,0.431085
nyc_centre,way_265302149,False,False,15,15,1.000000,0.007825
nyc_centre,way_265302151,False,False,24,24,1.000000,0.002538
nyc_centre,way_265302152,False,False,1,1,1.000000,0.003221
nyc_centre,way_265302154,False,False,84,72,0.857143,0.530024
nyc_centre,way_265302156,False,False,26,26,1.000000,0.001624
nyc_centre,way_265302157,False,False,14,14,1.000000,0.005799
nyc_centre,way_265302158,False,False,22,22,1.000000,0.003315
nyc_centre,way_265302159,False,False,32,32,1.000000,0.002085
nyc_centre,way_265302160,False,False,22,22,1.000000,0.001630
nyc_centre,way_265302161,False,False,9,9,1.000000,0.007616
nyc_centre,way_265302163,False,False,95,76,0.800000,0.376226
nyc_centre,way_265302164,False,False,21,21,1.000000,0.005237
nyc_centre,way_265302165,False,False,1,1,1.000000,0.002585
nyc_centre,way_265302168,False,False,16,16,1.000000,0.001529
nyc_centre,way_265302169,False,False,24,24,1.000000,0.001601
nyc_centre,way_265302170,False,False,13,13,1.000000,0.011615
nyc_centre,way_265302172,False,False,1,1,1.000000,0.001080
nyc_centre,way_265302177,False,False,4,4,1.000000,0.001515
nyc_centre,way_265320169,False,False,5,5,1.000000,0.002389
nyc_centre,way_265320175,False,False,91,78,0.857143,0.396879
nyc_centre,way_265320176,False,False,4,4,1.000000,0.024654
nyc_centre,way_265320177,False,False,4,4,1.000000,0.023691
nyc_centre,way_265320178,False,False,4,4,1.000000,0.024493
nyc_centre,way_265320179,False,False,65,52,0.800000,0.441574
nyc_centre,way_265320181,False,False,4,4,1.000000,0.020359
nyc_centre,way_265320244,False,False,108,96,0.888889,0.252258
nyc_centre,way_265320250,False,False,25,20,0.800000,0.497025
nyc_centre,way_265320251,False,False,1,1,1.000000,0.088129
nyc_centre,way_265320254,False,False,28,24,0.857143,0.501501
nyc_centre,way_265320258,False,False,1,1,1.000000,0.047101
nyc_centre,way_265424275,False,False,30,30,1.000000,0.011780
nyc_centre,way_265424277,False,False,15,15,1.000000,0.005764
nyc_centre,way_265424278,False,False,14,14,1.000000,0.006343
nyc_centre,way_265424281,False,False,11,11,1.000000,0.012961
nyc_centre,way_265424282,False,False,15,15,1.000000,0.007542
nyc_centre,way_265424283,False,False,4,4,1.000000,0.009789
nyc_centre,way_265424285,False,False,14,14,1.000000,0.007063
nyc_centre,way_265424286,False,False,7,7,1.000000,0.017977
nyc_centre,way_265424287,False,False,24,24,1.000000,0.007106
nyc_centre,way_265424288,False,False,6,6,1.000000,0.014567
nyc_centre,way_265424289,False,False,6,6,1.000000,0.015777
nyc_centre,way_265424290,False,False,5,5,1.000000,0.012285
nyc_centre,way_265424292,False,False,23,23,1.000000,0.007781
nyc_centre,way_265424293,False,False,7,7,1.000000,0.006103
nyc_centre,way_265424315,False,False,6,6,1.000000,0.019230
nyc_centre,way_265424318,False,False,7,7,1.000000,0.018340
nyc_centre,way_265424322,False,False,7,7,1.000000,0.015987
nyc_centre,way_265424325,False,False,7,7,1.000000,0.011588
nyc_centre,way_265424328,False,False,9,9,1.000000,0.012975
nyc_centre,way_265424331,False,False,1,1,1.000000,0.003406
nyc_centre,way_265424333,False,False,12,12,1.000000,0.007101
nyc_centre,way_265424344,False,False,4,4,1.000000,0.014177
nyc_centre,way_265424350,False,False,8,8,1.000000,0.015195
nyc_centre,way_265424359,False,False,20,20,1.000000,0.006344
nyc_centre,way_265424368,False,False,1,1,1.000000,0.004359
nyc_centre,way_265424370,False,False,1,1,1.000000,0.002285
nyc_centre,way_265424373,False,False,14,14,1.000000,0.004883
nyc_centre,way_265424380,False,False,1,1,1.000000,0.004782
nyc_centre,way_265424381,False,False,1,1,1.000000,0.001910
nyc_centre,way_265424383,False,False,143,132,0.923077,0.465629
nyc_centre,way_265424392,False,False,30,30,1.000000,0.003524
nyc_centre,way_265424396,False,False,20,20,1.000000,0.004433
nyc_centre,way_265424408,False,False,1,1,1.000000,0.001069
nyc_centre,way_265424410,False,False,26,26,1.000000,0.006612
nyc_centre,way_265424412,False,False,17,17,1.000000,0.019016
nyc_centre,way_265424415,False,False,65,52,0.800000,0.466441
nyc_centre,way_265424423,False,False,60,48,0.800000,0.451861
nyc_centre,way_265424428,False,False,100,80,0.800000,0.555425
nyc_centre,way_265424430,False,False,20,20,1.000000,0.005758
nyc_centre,way_265424435,False,False,23,23,1.000000,0.004201
nyc_centre,way_265424438,False,False,1,1,1.000000,0.002126
nyc_centre,way_265424440,False,False,91,78,0.857143,0.165580
nyc_centre,way_265424444,False,False,98,56,0.571429,0.531927
nyc_centre,way_265424453,False,False,98,84,0.857143,0.282601
nyc_centre,way_265424462,False,False,98,42,0.428571,0.722562
nyc_centre,way_265424467,False,False,81,72,0.888889,0.549494
nyc_centre,way_265427625,False,False,8,8,1.000000,0.004743
nyc_centre,way_265427666,False,False,1,1,1.000000,0.001216
nyc_centre,way_265875541,False,False,22,22,1.000000,0.014704
nyc_centre,way_265875558,False,False,8,8,1.000000,0.006641
nyc_centre,way_265875565,False,False,7,7,1.000000,0.013901
nyc_centre,way_265875568,False,False,3,3,1.000000,0.014742
nyc_centre,way_265875576,False,False,6,6,1.000000,0.009864
nyc_centre,way_265875579,False,False,6,6,1.000000,0.014678
nyc_centre,way_265875581,False,False,108,96,0.888889,0.317569
nyc_centre,way_265875590,False,False,6,6,1.000000,0.020565
nyc_centre,way_265875593,False,False,6,6,1.000000,0.012564
nyc_centre,way_265875600,False,False,7,7,1.000000,0.017990
nyc_centre,way_265875605,False,False,6,6,1.000000,0.018310
nyc_centre,way_265875616,False,False,6,6,1.000000,0.028119
nyc_centre,way_265875622,False,False,95,76,0.800000,0.377814
nyc_centre,way_265875628,False,False,4,4,1.000000,0.016961
nyc_centre,way_265875636,False,False,1,1,1.000000,0.004936
nyc_centre,way_265875639,False,False,17,17,1.000000,0.011742
nyc_centre,way_265875648,False,False,67,67,1.000000,0.000735
nyc_centre,way_265875649,False,False,43,43,1.000000,0.002583
nyc_centre,way_265875652,False,False,30,30,1.000000,0.001718
nyc_centre,way_265875655,False,False,45,45,1.000000,0.000866
nyc_centre,way_265875658,False,False,19,19,1.000000,0.002777
nyc_centre,way_265875661,False,False,6,6,1.000000,0.009175
nyc_centre,way_265875663,False,False,1,1,1.000000,0.001627
nyc_centre,way_265875670,False,False,23,23,1.000000,0.004856
nyc_centre,way_265875679,False,False,135,75,0.555556,0.609552
nyc_centre,way_265875682,False,False,1,1,1.000000,0.000864
nyc_centre,way_265932612,False,False,1,1,1.000000,0.001108
nyc_centre,way_265932613,False,False,3,3,1.000000,0.015751
nyc_centre,way_265947358,False,False,14,14,1.000000,0.000231
nyc_centre,way_266010263,False,False,8,8,1.000000,0.014989
nyc_centre,way_266010265,False,False,4,4,1.000000,0.007094
nyc_centre,way_266010267,False,False,7,7,1.000000,0.016467
nyc_centre,way_266010271,False,False,8,8,1.000000,0.012966
nyc_centre,way_266010273,False,False,9,9,1.000000,0.006985
nyc_centre,way_266010278,False,False,5,5,1.000000,0.013677
nyc_centre,way_266010285,False,False,23,23,1.000000,0.012857
nyc_centre,way_266010295,False,False,119,102,0.857143,0.350128
nyc_centre,way_266010300,False,False,6,6,1.000000,0.013282
nyc_centre,way_266010313,False,False,8,8,1.000000,0.012915
nyc_centre,way_266010324,False,False,7,7,1.000000,0.010483
nyc_centre,way_266010333,False,False,1,1,1.000000,0.002287
nyc_centre,way_266010335,False,False,6,6,1.000000,0.001874
nyc_centre,way_266010341,False,False,144,96,0.666667,0.624168
nyc_centre,way_266010344,False,False,1,1,1.000000,0.001779
nyc_centre,way_266010352,False,False,16,16,1.000000,0.006716
nyc_centre,way_266010353,False,False,22,22,1.000000,0.006284
nyc_centre,way_266010354,False,False,8,8,1.000000,0.008173
nyc_centre,way_266010376,False,False,4,4,1.000000,0.011514
nyc_centre,way_266010396,False,False,1,1,1.000000,0.000831
nyc_centre,way_266010410,False,False,10,10,1.000000,0.006183
nyc_centre,way_266010414,False,False,1,1,1.000000,0.000724
nyc_centre,way_266010420,False,False,1,1,1.000000,0.001531
nyc_centre,way_266010429,False,False,1,1,1.000000,0.001597
nyc_centre,way_266010432,False,False,133,114,0.857143,0.432281
nyc_centre,way_266010434,False,False,63,54,0.857143,0.596637
nyc_centre,way_266010436,False,False,1,1,1.000000,0.000959
nyc_centre,way_266010439,False,False,1,1,1.000000,0.002153
nyc_centre,way_266010444,False,False,10,10,1.000000,0.002474
nyc_centre,way_266010446,False,False,1,1,1.000000,0.001780
nyc_centre,way_266025012,False,False,1,1,1.000000,0.003117
nyc_centre,way_266033991,False,False,8,8,1.000000,0.003063
nyc_centre,way_266033999,False,False,45,36,0.800000,0.504751
nyc_centre,way_266034001,False,False,7,7,1.000000,0.013300
nyc_centre,way_266034003,False,False,153,136,0.888889,0.479410
nyc_centre,way_266034043,False,False,4,4,1.000000,0.016282
nyc_centre,way_266034044,False,False,5,5,1.000000,0.017062
nyc_centre,way_266034045,False,False,1,1,1.000000,0.001154
nyc_centre,way_266034046,False,False,30,24,0.800000,0.507926
nyc_centre,way_266034047,False,False,7,7,1.000000,0.004450
nyc_centre,way_266034048,False,False,8,8,1.000000,0.012214
nyc_centre,way_266034049,False,False,17,17,1.000000,0.007639
nyc_centre,way_266034050,False,False,63,56,0.888889,0.471296
nyc_centre,way_266034053,False,False,6,6,1.000000,0.014186
nyc_centre,way_266034054,False,False,24,24,1.000000,0.002071
nyc_centre,way_266034056,True,False,19,19,1.000000,0.000974
nyc_centre,way_266034058,False,False,15,12,0.800000,0.401463
nyc_centre,way_266034059,False,False,35,28,0.800000,0.374298
nyc_centre,way_266034060,False,False,95,76,0.800000,0.401646
nyc_centre,way_266034071,False,False,50,40,0.800000,0.618719
nyc_centre,way_266034074,False,False,112,96,0.857143,0.309418
nyc_centre,way_266034077,False,False,49,42,0.857143,0.493561
nyc_centre,way_266034080,False,False,49,49,1.000000,0.001149
nyc_centre,way_266143298,False,False,10,10,1.000000,0.004044
nyc_centre,way_266143299,False,False,35,28,0.800000,0.553658
nyc_centre,way_266143301,False,False,6,6,1.000000,0.013723
nyc_centre,way_266143302,False,False,17,17,1.000000,0.010927
nyc_centre,way_266143303,False,False,20,20,1.000000,0.002557
nyc_centre,way_266143304,False,False,10,10,1.000000,0.006259
nyc_centre,way_266143305,False,False,7,7,1.000000,0.012304
nyc_centre,way_266143306,False,False,16,16,1.000000,0.006408
nyc_centre,way_266143307,False,False,4,4,1.000000,0.018067
nyc_centre,way_266143308,False,False,1,1,1.000000,0.002927
nyc_centre,way_266143309,False,False,30,30,1.000000,0.003702
nyc_centre,way_266143310,False,False,98,84,0.857143,0.402333
nyc_centre,way_266143311,False,False,105,90,0.857143,0.567043
nyc_centre,way_266143312,False,False,4,4,1.000000,0.007183
nyc_centre,way_266143313,False,False,85,68,0.800000,0.548978
nyc_centre,way_266143314,False,False,16,16,1.000000,0.007579
nyc_centre,way_266143315,False,False,95,76,0.800000,0.413929
nyc_centre,way_266143321,False,False,7,7,1.000000,0.006193
nyc_centre,way_266143323,False,False,4,4,1.000000,0.012627
nyc_centre,way_266143324,False,False,72,64,0.888889,0.313718
nyc_centre,way_266143337,False,False,7,7,1.000000,0.003074
nyc_centre,way_266143341,False,False,1,1,1.000000,0.000885
nyc_centre,way_266143344,False,False,11,11,1.000000,0.001497
nyc_centre,way_266143345,False,False,26,26,1.000000,0.001381
nyc_centre,way_266143346,False,False,4,4,1.000000,0.013698
nyc_centre,way_266143348,False,False,31,31,1.000000,0.003358
nyc_centre,way_266143351,False,False,15,12,0.800000,0.463998
nyc_centre,way_266143354,False,False,27,27,1.000000,0.003103
nyc_centre,way_266143355,False,False,23,23,1.000000,0.004355
nyc_centre,way_266143358,False,False,1,1,1.000000,0.000584
nyc_centre,way_266143359,False,False,80,64,0.800000,0.554546
nyc_centre,way_266143361,False,False,1,1,1.000000,0.001243
nyc_centre,way_266149298,False,False,6,6,1.000000,0.002930
nyc_centre,way_266149299,False,False,6,6,1.000000,0.003066
nyc_centre,way_266149300,False,False,6,6,1.000000,0.002926
nyc_centre,way_266149302,False,False,6,6,1.000000,0.003217
nyc_centre,way_266149304,False,False,6,6,1.000000,0.004148
nyc_centre,way_266149305,False,False,6,6,1.000000,0.015028
nyc_centre,way_266149306,False,False,4,4,1.000000,0.006452
nyc_centre,way_266149307,False,False,5,5,1.000000,0.022465
nyc_centre,way_266149308,False,False,12,12,1.000000,0.009030
nyc_centre,way_266149309,False,False,40,32,0.800000,0.439408
nyc_centre,way_266149315,False,False,35,28,0.800000,0.446421
nyc_centre,way_266149316,False,False,4,4,1.000000,0.018550
nyc_centre,way_266149319,False,False,5,5,1.000000,0.010455
nyc_centre,way_266149320,False,False,6,6,1.000000,0.006730
nyc_centre,way_266149322,False,False,4,4,1.000000,0.023335
nyc_centre,way_266149323,False,False,4,4,1.000000,0.024744
nyc_centre,way_266149324,False,False,4,4,1.000000,0.023253
nyc_centre,way_266149325,False,False,6,6,1.000000,0.004649
nyc_centre,way_266149327,False,False,8,8,1.000000,0.002227
nyc_centre,way_266149328,False,False,7,7,1.000000,0.002560
nyc_centre,way_266149329,False,False,6,6,1.000000,0.003406
nyc_centre,way_266149330,False,False,7,7,1.000000,0.002597
nyc_centre,way_266149332,False,False,12,12,1.000000,0.004659
nyc_centre,way_266149334,False,False,7,7,1.000000,0.002524
nyc_centre,way_266149336,False,False,8,8,1.000000,0.002497
nyc_centre,way_266149338,False,False,24,24,1.000000,0.000613
nyc_centre,way_266149341,False,False,54,36,0.666667,0.549206
nyc_centre,way_266149345,False,False,6,6,1.000000,0.002263
nyc_centre,way_266149351,False,False,1,1,1.000000,0.002216
nyc_centre,way_266149358,False,False,19,19,1.000000,0.006118
nyc_centre,way_266149362,False,False,6,6,1.000000,0.006980
nyc_centre,way_266149365,False,False,1,1,1.000000,0.001548
nyc_centre,way_266149367,False,False,112,64,0.571429,0.652263
nyc_centre,way_266149370,False,False,46,46,1.000000,0.002744
nyc_centre,way_266149373,False,False,1,1,1.000000,0.000774
nyc_centre,way_266170533,False,False,12,12,1.000000,0.014287
nyc_centre,way_266170534,False,False,50,50,1.000000,0.001169
nyc_centre,way_266170535,False,False,6,6,1.000000,0.015812
nyc_centre,way_266170536,False,False,7,7,1.000000,0.006624
nyc_centre,way_266170537,False,False,10,10,1.000000,0.001415
nyc_centre,way_266170538,False,False,9,9,1.000000,0.007046
nyc_centre,way_266170539,False,False,10,10,1.000000,0.010228
nyc_centre,way_266170540,False,False,3,3,1.000000,0.009995
nyc_centre,way_266170541,False,False,6,6,1.000000,0.004241
nyc_centre,way_266170542,False,False,4,4,1.000000,0.015055
nyc_centre,way_266170543,False,False,209,114,0.545455,0.714043
nyc_centre,way_266170544,False,False,15,15,1.000000,0.006837
nyc_centre,way_266170545,False,False,13,13,1.000000,0.006916
nyc_centre,way_266170546,False,False,1,1,1.000000,0.006574
nyc_centre,way_266170548,False,False,30,24,0.800000,0.426554
nyc_centre,way_266170552,False,False,15,15,1.000000,0.007891
nyc_centre,way_266170553,False,False,6,6,1.000000,0.009406
nyc_centre,way_266170554,False,False,144,128,0.888889,0.441640
nyc_centre,way_266170555,False,False,5,5,1.000000,0.014314
nyc_centre,way_266170556,False,False,5,5,1.000000,0.020366
nyc_centre,way_266170557,False,False,4,4,1.000000,0.022437
nyc_centre,way_266170559,False,False,13,13,1.000000,0.006918
nyc_centre,way_266170561,False,False,80,64,0.800000,0.425756
nyc_centre,way_266170562,False,False,1,1,1.000000,0.002657
nyc_centre,way_266170563,False,False,2,2,1.000000,0.011003
nyc_centre,way_266170569,False,False,8,8,1.000000,0.010496
nyc_centre,way_266170570,False,False,11,11,1.000000,0.010125
nyc_centre,way_266170571,False,False,21,21,1.000000,0.005480
nyc_centre,way_266170572,False,False,10,10,1.000000,0.009853
nyc_centre,way_266170573,False,False,5,5,1.000000,0.019516
nyc_centre,way_266170575,False,False,5,5,1.000000,0.025314
nyc_centre,way_266170578,False,False,5,5,1.000000,0.022171
nyc_centre,way_266170579,False,False,11,11,1.000000,0.010397
nyc_centre,way_266170580,False,False,5,5,1.000000,0.024869
nyc_centre,way_266170582,False,False,5,5,1.000000,0.025451
nyc_centre,way_266170583,False,False,60,48,0.800000,0.397383
nyc_centre,way_266170585,False,False,5,5,1.000000,0.024018
nyc_centre,way_266170587,False,False,4,4,1.000000,0.016771
nyc_centre,way_266170593,False,False,4,4,1.000000,0.014362
nyc_centre,way_266170595,False,False,70,56,0.800000,0.493235
nyc_centre,way_266170596,False,False,12,12,1.000000,0.007055
nyc_centre,way_266170597,False,False,1,1,1.000000,0.012159
nyc_centre,way_266170599,False,False,4,4,1.000000,0.005819
nyc_centre,way_266170600,False,False,7,7,1.000000,0.011793
nyc_centre,way_266170601,False,False,126,112,0.888889,0.407601
nyc_centre,way_266170603,False,False,16,16,1.000000,0.006341
nyc_centre,way_266170605,False,False,5,5,1.000000,0.006812
nyc_centre,way_266170608,False,False,7,7,1.000000,0.014449
nyc_centre,way_266170609,False,False,12,12,1.000000,0.015037
nyc_centre,way_266170610,False,False,5,5,1.000000,0.010495
nyc_centre,way_266170613,False,False,14,14,1.000000,0.008955
nyc_centre,way_266170615,False,False,1,1,1.000000,0.001551
nyc_centre,way_266170624,False,False,5,5,1.000000,0.009537
nyc_centre,way_266170627,False,False,8,8,1.000000,0.007794
nyc_centre,way_266170628,False,False,5,5,1.000000,0.012100
nyc_centre,way_266170631,False,False,4,4,1.000000,0.035339
nyc_centre,way_266170632,False,False,80,64,0.800000,0.435978
nyc_centre,way_266170633,False,False,95,76,0.800000,0.488018
nyc_centre,way_266170634,False,False,45,36,0.800000,0.502724
nyc_centre,way_266170635,False,False,5,5,1.000000,0.015566
nyc_centre,way_266170638,False,False,4,4,1.000000,0.014466
nyc_centre,way_266170639,False,False,234,216,0.923077,0.406423
nyc_centre,way_266170640,False,False,7,7,1.000000,0.010375
nyc_centre,way_266170642,False,False,5,5,1.000000,0.015687
nyc_centre,way_266170643,False,False,3,3,1.000000,0.013321
nyc_centre,way_266170644,False,False,8,8,1.000000,0.009660
nyc_centre,way_266170645,False,False,9,9,1.000000,0.011712
nyc_centre,way_266170646,False,False,5,5,1.000000,0.018625
nyc_centre,way_266170647,False,False,135,120,0.888889,0.467087
nyc_centre,way_266170648,False,False,3,3,1.000000,0.011502
nyc_centre,way_266170651,False,False,5,5,1.000000,0.017425
nyc_centre,way_266170652,False,False,7,7,1.000000,0.016441
nyc_centre,way_266170653,False,False,1,1,1.000000,0.016928
nyc_centre,way_266170654,False,False,6,6,1.000000,0.015527
nyc_centre,way_266170655,False,False,6,6,1.000000,0.016858
nyc_centre,way_266170658,False,False,17,17,1.000000,0.007352
nyc_centre,way_266170660,False,False,5,5,1.000000,0.017661
nyc_centre,way_266170661,False,False,4,4,1.000000,0.015251
nyc_centre,way_266170662,False,False,11,11,1.000000,0.008527
nyc_centre,way_266170663,False,False,5,5,1.000000,0.012897
nyc_centre,way_266170664,False,False,5,5,1.000000,0.007635
nyc_centre,way_266170665,False,False,4,4,1.000000,0.013800
nyc_centre,way_266170666,False,False,45,36,0.800000,0.439946
nyc_centre,way_266170667,False,False,15,15,1.000000,0.005970
nyc_centre,way_266170668,False,False,153,136,0.888889,0.462622
nyc_centre,way_266170669,False,False,7,7,1.000000,0.013785
nyc_centre,way_266170670,False,False,7,7,1.000000,0.012938
nyc_centre,way_266170671,False,False,22,22,1.000000,0.004712
nyc_centre,way_266170672,False,False,35,28,0.800000,0.393926
nyc_centre,way_266170673,False,False,11,11,1.000000,0.009765
nyc_centre,way_266170674,False,False,5,5,1.000000,0.015606
nyc_centre,way_266170675,False,False,35,28,0.800000,0.541325
nyc_centre,way_266170676,False,False,14,14,1.000000,0.006062
nyc_centre,way_266170677,False,False,5,5,1.000000,0.018014
nyc_centre,way_266170678,False,False,5,5,1.000000,0.012309
nyc_centre,way_266170679,False,False,16,16,1.000000,0.006386
nyc_centre,way_266170680,False,False,7,7,1.000000,0.016790
nyc_centre,way_266170681,False,False,6,6,1.000000,0.014178
nyc_centre,way_266170682,False,False,5,5,1.000000,0.015860
nyc_centre,way_266170683,False,False,1,1,1.000000,0.003887
nyc_centre,way_266170684,False,False,5,5,1.000000,0.016906
nyc_centre,way_266170685,False,False,6,6,1.000000,0.013577
nyc_centre,way_266170686,False,False,5,5,1.000000,0.014381
nyc_centre,way_266170687,False,False,8,8,1.000000,0.014921
nyc_centre,way_266170688,False,False,5,5,1.000000,0.018542
nyc_centre,way_266170689,False,False,80,64,0.800000,0.494270
nyc_centre,way_266170690,False,False,14,14,1.000000,0.005718
nyc_centre,way_266170696,False,False,1,1,1.000000,0.002998
nyc_centre,way_266170697,False,False,7,7,1.000000,0.014050
nyc_centre,way_266170699,False,False,55,44,0.800000,0.476864
nyc_centre,way_266170700,False,False,9,9,1.000000,0.005802
nyc_centre,way_266170701,False,False,6,6,1.000000,0.013604
nyc_centre,way_266170702,False,False,6,6,1.000000,0.006072
nyc_centre,way_266170703,False,False,19,19,1.000000,0.007713
nyc_centre,way_266170704,False,False,5,5,1.000000,0.028331
nyc_centre,way_266170705,False,False,5,5,1.000000,0.011811
nyc_centre,way_266170711,False,False,1,1,1.000000,0.003395
nyc_centre,way_266170712,False,False,5,5,1.000000,0.014231
nyc_centre,way_266170715,False,False,5,5,1.000000,0.007940
nyc_centre,way_266170718,False,False,6,6,1.000000,0.016870
nyc_centre,way_266170719,False,False,11,11,1.000000,0.008074
nyc_centre,way_266170721,False,False,266,252,0.947368,0.289731
nyc_centre,way_266170723,False,False,18,18,1.000000,0.005727
nyc_centre,way_266170724,False,False,15,15,1.000000,0.006948
nyc_centre,way_266170725,False,False,3,3,1.000000,0.017509
nyc_centre,way_266170726,False,False,5,5,1.000000,0.015231
nyc_centre,way_266170727,False,False,40,32,0.800000,0.591635
nyc_centre,way_266170728,False,False,7,7,1.000000,0.009130
nyc_centre,way_266170729,False,False,14,14,1.000000,0.008272
nyc_centre,way_266170730,False,False,5,5,1.000000,0.015164
nyc_centre,way_266170731,False,False,252,234,0.928571,0.482594
nyc_centre,way_266170732,False,False,3,3,1.000000,0.015681
nyc_centre,way_266170734,False,False,1,1,1.000000,0.003134
nyc_centre,way_266170736,False,False,19,19,1.000000,0.007363
nyc_centre,way_266170743,False,False,5,5,1.000000,0.018977
nyc_centre,way_266170744,False,False,4,4,1.000000,0.023122
nyc_centre,way_266170745,False,False,4,4,1.000000,0.021295
nyc_centre,way_266170746,False,False,1,1,1.000000,0.022411
nyc_centre,way_266170747,False,False,4,4,1.000000,0.023617
nyc_centre,way_266170751,False,False,7,7,1.000000,0.002410
nyc_centre,way_266170752,False,False,108,96,0.888889,0.425559
